"Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Cancer Epithelial"
0.324223524838514,0.0989270278353138,0.212333631550672,0.0841900267011897,0.0797460669384643,0.00745310026331367,0.115661629368618,0.077464992503915
0.086216453474491,0.150583174610365,0.0804704648082459,0.0344787149551692,0.0374416114440391,0.082187638866937,0.320748111390995,0.207873830449757
0.0808116091222438,0.0516761574418166,0.0614974885408612,0.0820509413642578,0.0519547001456085,0.102515862030907,0.314392996502133,0.255100244852172
0.0636221131534402,0.0968897725061563,0.0836890309728,0.0203061073288406,0.0230715197978699,0.129033953509045,0.293745051636786,0.289642451095062
0.0564422803595169,0.101042486282687,0.0507735514182148,0.0237624257652477,0.0557493083593744,0.032657492769235,0.367023547049675,0.312548907996049
0.12180065010443,0.0637901399425339,0.0259675649745709,0.139083566794439,0.0593999819621688,0.0982968457392254,0.28481593901103,0.206845311471602
0.0777813337289736,0.230984656354485,0.0789192358901313,0.0236959761223267,0.0327929943947161,0.0639802906379894,0.246805218420213,0.245040294451164
0.095245429996218,0.0808257115952214,0.0944958515213432,0.0423654612655014,0.0505596010824991,0.0494421024400379,0.325699935879853,0.261365906219326
0.055964698837264,0.129352180787789,0.0511395500193118,0.0150336645222897,0.0139931105515653,0.241333283308663,0.217693524430878,0.275489987542239
0.0746693609481623,0.079051240168869,0.0586252179239121,0.10182776095358,0.0197319373973617,0.233921992357919,0.183259246565928,0.248913243684267
0.0408064531929938,0.0629602578571586,0.0664182282339503,0.0315397510173051,0.0759795774431896,0.0417857328987939,0.379528208529045,0.300981790827564
0.127045565387543,0.144447677462008,0.0558784785052251,0.111559691265104,0.110977336534004,0.0887765235433366,0.188016568662309,0.17329815864047
0.092670848121412,0.0814588776125834,0.0755469465979932,0.0462095304448357,0.0560651365020714,0.0810988778909575,0.302854431672109,0.264095351158038
0.0767973156415217,0.185346961727011,0.0514262104161101,0.106976417160526,0.0700296582259454,0.329960504201238,0.10805780446463,0.0714051281630173
0.0888123050169903,0.156627141789958,0.063056559583612,0.036028050669363,0.0586965284384184,0.0350531035963457,0.271129555429962,0.29059675547535
0.151156438542707,0.461884465864166,0.23829736693255,0.0199129434278675,0.030602590859828,0.0231301182297971,0.0433628055354423,0.0316532706076426
0.0311632268883957,0.127612828685412,0.043655143069857,0.0289683436637446,0.0448016969152746,0.0432354819421689,0.300784576719185,0.379778702115962
0.0394824632294648,0.1059349493528,0.0785018281700767,0.0366518244618609,0.0609084500103976,0.126312445887393,0.242784452101704,0.309423586786303
0.0797526854291039,0.0980447210724082,0.0716125377506672,0.0383270970014669,0.0507390246835618,0.151325219475148,0.253552898101962,0.256645816485682
0.144675987846411,0.133595631766616,0.0908445450729728,0.0466154137678584,0.0745143190694668,0.0999989803000479,0.218550142399441,0.191204979777186
0.0464672076551705,0.0952601665575478,0.0420667228008555,0.0269535203675238,0.0508637102142781,0.0194064538600326,0.36682635549932,0.352155863045272
0.108094539533733,0.0360580852995083,0.0767889723024222,0.134088755591023,0.100236867495039,0.0620226525803696,0.320378935888082,0.162331191309824
0.142661635443947,0.0513294951704575,0.0880621864659553,0.123331182171544,0.0999521745032991,0.0309071698867266,0.264776700450632,0.198979455907439
0.0791689449136446,0.0739113875659555,0.0265828086590206,0.0884503633990881,0.0343918691014988,0.124804229873418,0.320006489704528,0.252683906782847
0.0774707991117509,0.233907331543516,0.0679777108594564,0.0277057698936544,0.0422676562640559,0.103021015535301,0.220215178740462,0.227434538051804
0.0636807511455618,0.113323588216639,0.0706321288869632,0.0767674738414281,0.0342042989136895,0.124630079769812,0.300321273809591,0.216440405416316
0.0577983143393591,0.139167418347647,0.0535923273841812,0.0259177664242488,0.0355116085904447,0.044987637118659,0.335526580697095,0.307498347098365
0.054250542013606,0.0757832795213957,0.0908617674460517,0.0469189803782607,0.0724553550103033,0.0279815656685603,0.378836408346275,0.252912101615547
0.1130051608443,0.0798043917157337,0.127617477936349,0.0199905946216302,0.0844807457993102,0.0415656929631219,0.321109494589836,0.212426441529718
0.120943061801082,0.133438791128057,0.068517088532912,0.0438204712900872,0.0529568595379837,0.106462956824265,0.254784288067151,0.219076482818463
0.12311156507504,0.203542513227911,0.0664445731370983,0.120081425406687,0.109953472655777,0.107927979482699,0.174318406949863,0.0946200640649237
0.134283574097309,0.149216188109145,0.090765346161904,0.0411399432245068,0.0557354446261268,0.0869132995491167,0.215602214194588,0.226343990037304
0.0592984977853401,0.225056450528174,0.0719830052733123,0.148500651761366,0.0186159649020126,0.110594812584099,0.189005152170241,0.176945464995454
0.0965054207960735,0.104592570623326,0.149598343003382,0.0339776539611023,0.0479930421558275,0.0480884409318741,0.248753410166432,0.270491118361984
0.0404797216413961,0.0829895754166912,0.118685533363384,0.0262149974989419,0.0337500770649939,0.104483628530688,0.299033720769516,0.294362745714388
0.101905433286687,0.16474877932142,0.151842063088333,0.0528409041123445,0.0341836951584636,0.158646480662169,0.13696685803904,0.198865786331543
0.0553783947097186,0.0996155569105095,0.0876262124305685,0.0469259739049422,0.0342362776000399,0.135739846070276,0.288857335897396,0.25162040247655
0.101132203886083,0.0649369058049545,0.103214864834524,0.0577389254705263,0.0772594070697203,0.0451295915447082,0.302250782608979,0.248337318780505
0.078350108353631,0.239574865920865,0.0464123332956777,0.0803550441136508,0.0339216847395282,0.182356377061837,0.139669742523266,0.199359843991545
0.361885445898734,0.142374331693302,0.127469786714007,0.0942950611660786,0.049290921301924,0.0549195835281151,0.118516979944186,0.0512478897536525
0.139317969813005,0.0453215911029515,0.0572767251563967,0.139335256657499,0.186529168782588,0.0165920201133513,0.287324599559713,0.128302668814496
0.0424272598268511,0.0872177986706263,0.0480924329992608,0.0136593854974907,0.0418085664715203,0.0450592928767874,0.348247071569195,0.373488192088268
0.0712695047233899,0.113594885670578,0.0848882371084194,0.105933208075753,0.0694864055113002,0.101811825085212,0.268929574059598,0.184086359765749
0.0760695144112085,0.0780121826673648,0.0777842783003079,0.0170251032045537,0.0525346186881069,0.0356894741355646,0.375250340756801,0.287634487836093
0.149693024267479,0.287049263653029,0.0527258206535773,0.0381402769153862,0.0263882206918434,0.155667375193982,0.156796270562239,0.133539748062464
0.0443942141719401,0.106277889199417,0.0709307007218556,0.0574580279183703,0.0498123010219713,0.117735400260512,0.268390772381353,0.285000694324581
0.117880529353955,0.134631336064422,0.0781895259549677,0.0478427562664527,0.0312617234826284,0.17833311687693,0.174728219032107,0.237132792968538
0.0827701327251823,0.110455893010478,0.045248540092659,0.0301217456108244,0.0622855914161958,0.0763404417476244,0.347838614261095,0.244939041135941
0.068019778238653,0.0807293362594647,0.126209551860445,0.0203029147766493,0.0472884471633016,0.0275372208354386,0.329724658108058,0.30018809275799
0.0961821326703662,0.291986932339427,0.0755623347689963,0.032149695364285,0.0296338873415531,0.116010422711935,0.186235283351131,0.172239311452307
0.101759496098044,0.087204667263417,0.0741703633109998,0.0875173183711834,0.0368136499055323,0.13431758847456,0.195829775911667,0.282387140664596
0.0676904004462925,0.198939044226671,0.0417251220370939,0.189213602748403,0.0163611909642551,0.284994939843443,0.0981230808616259,0.102952618872215
0.123632401746764,0.0863219948279467,0.127160395996309,0.0151800745824432,0.0487507743119635,0.0546415742803261,0.292024008555253,0.252288775698995
0.0592362272028576,0.0729460084793092,0.0574523755937735,0.0844812518977738,0.0355553217036284,0.14286832955436,0.295364141104563,0.252096344463735
0.0469297150089045,0.209611468198504,0.0369716892036059,0.0097836948953502,0.0220433569440036,0.0440775569511562,0.256956044863637,0.373626473934838
0.167846281766936,0.253020822520153,0.0377783773359948,0.0779416240044466,0.058155360155152,0.136407767122975,0.159761964036984,0.109087803057359
0.109570538191478,0.0702136518511677,0.078659008610674,0.147614697082241,0.137618595699662,0.0690466916448092,0.268143236056156,0.119133580863811
0.105981873452563,0.132922346389173,0.0792148612772909,0.0450325973495822,0.0665541312855627,0.055573721608503,0.327938060313466,0.186782408323858
0.159255964702502,0.156016513315246,0.174689067282065,0.0165355075655618,0.0545772276722709,0.0697927938941185,0.185446882249994,0.183686043318242
0.150208843907951,0.111344048713921,0.0679463130769442,0.119963272280313,0.067104769178891,0.110470164848035,0.203112122840981,0.169850465152964
0.125463449782913,0.0851795419560656,0.093076249647048,0.0522338664358357,0.08153501739179,0.112751370083358,0.244036804549305,0.205723700153685
0.128347119569343,0.0562745317651032,0.0978799225741153,0.055327817974827,0.0831085166770658,0.0425897124488399,0.290819955805341,0.245652423185365
0.0814558217919062,0.134629998439481,0.0525726657261891,0.0958802587770695,0.0329834980045899,0.21019934220565,0.191151965408747,0.201126449646367
0.0708333029424057,0.0744057414518661,0.0513381332858689,0.0496168589715899,0.0358287676757766,0.112898555477598,0.303362775562347,0.301715864632548
0.114049828725655,0.115253080643948,0.0658995729018342,0.107084877023927,0.067536238684139,0.147031158000613,0.214950392161804,0.168194851858081
0.128285363867639,0.0813197439900024,0.0844448799966393,0.0654912059550665,0.0561525899923121,0.0810072549489524,0.272047215840271,0.231251745409118
0.160001880111414,0.0558681256304339,0.0780825109229981,0.168547227836044,0.112011963052014,0.0718445560818749,0.230209295173372,0.123434441191848
0.0453088655504054,0.0903067228266282,0.0957870240122341,0.0128983272217919,0.0630058590257409,0.0328952203084485,0.381282559361492,0.278515421693259
0.0904143622079316,0.137457179859667,0.0923921193616803,0.0765206055356907,0.0199711615622112,0.265793378681576,0.15574584874797,0.161705344043273
0.119455142079794,0.0440871772299535,0.0727492824832653,0.167330915156983,0.102709762715362,0.0593272085449639,0.255369359158903,0.178971152630775
0.093623963417405,0.103169286102082,0.089767022189892,0.061022427151916,0.0746606548821891,0.0518181169415844,0.287874989160704,0.238063540154227
0.0593457196017263,0.254214964631297,0.034004529975712,0.0568990452353183,0.0158212296595426,0.239802489290887,0.13052810573637,0.209383915869147
0.121393798845131,0.136020637308814,0.0677714245261348,0.127755269937929,0.04408526986794,0.145801340776856,0.192707787648131,0.164464471089063
0.0758763628046812,0.100270112276384,0.040472280506111,0.033510467869204,0.0297376371308101,0.207061792608745,0.216970786250253,0.296100560553812
0.0570507513039494,0.132013863770825,0.0622433112111252,0.0998633209557296,0.0598860601971265,0.260159417618579,0.174106910407641,0.154676364535024
0.0474682515523365,0.165378413816934,0.138694246041128,0.00790524834613595,0.0147120840876457,0.0468080179041687,0.307066071172259,0.271967667079393
0.0791425947118889,0.0953270822554867,0.0534057141255087,0.0397166048987322,0.0827546762125507,0.0826063271590598,0.314126723305892,0.252920277330881
0.0774557975762686,0.15364224114037,0.0422980790001358,0.0615653952000089,0.0299849593730423,0.145234601000141,0.220992492470922,0.268826434239112
0.100182629479485,0.128955659963541,0.0809989758513085,0.0315186157478943,0.033647873754193,0.1614795893008,0.238131733283734,0.225084922619044
0.0559733100798638,0.190299095519067,0.028861566019789,0.0721263807258519,0.0194644334244583,0.300922057870606,0.173084754559257,0.159268401801107
0.108099635849008,0.0849186287908259,0.0706764741375278,0.143448484121805,0.0556468049601805,0.111063029301817,0.240314617542404,0.185832325296431
0.0367786435031024,0.057904451070652,0.0331705535734759,0.0107351937078749,0.0252211240833031,0.0371183760909413,0.399344574209632,0.399727083761018
0.0477773322540573,0.0695420118652737,0.114858301163312,0.0225023648106342,0.0389137582399704,0.0368318878468984,0.323929628643813,0.345644715176041
0.176040391656791,0.222440593591591,0.0595484906752411,0.0922996115923874,0.0601284631808706,0.114532393949756,0.17570450949062,0.099305545862743
0.0623750671156733,0.100091791028096,0.0511582094780478,0.0497412868139871,0.11119008272516,0.037171944443819,0.307946459248153,0.280325159147064
0.111559554041274,0.111707220961553,0.0833284693262601,0.0662152748230362,0.035588987328303,0.055724406275889,0.299486186280986,0.236389900962698
0.102612781254106,0.0825386159548539,0.117459895010122,0.0230482943399292,0.0339376786389017,0.0518686200892078,0.306109130148792,0.282424984564087
0.0763554159226975,0.0910087039870118,0.0924824486201397,0.0254196438207879,0.00664263347545836,0.184072330717301,0.235446220247408,0.288572603209196
0.115125803978168,0.0676627370745575,0.0919606844691025,0.095806787965007,0.0957866365188994,0.0471408506306238,0.284699040529421,0.201817458834221
0.0898762849874584,0.0834125966886401,0.0956546373609639,0.0451143327918619,0.0863563388593984,0.0551275473393421,0.279400288358923,0.265057973613412
0.0526222938977099,0.0745732105671076,0.081389637203877,0.0790549559359399,0.0830750593115105,0.0265595035697179,0.379279814393128,0.223445525121009
0.0968410692841036,0.149050300845403,0.105831610943784,0.0274673182604076,0.0204113595928772,0.235306676306006,0.168304877020626,0.196786787746792
0.0898480418529512,0.391017630903621,0.131084770856974,0.125692848982553,0.0287419788704059,0.062420028872411,0.0923254897921851,0.0788692098688986
0.0751446656223193,0.11779786225047,0.0691933982829256,0.0830040008052517,0.0391190278661525,0.100494068152542,0.297489063593812,0.217757913426527
0.0716194480143996,0.104530246675707,0.0750888330653636,0.0583794571791667,0.0260905818853814,0.180299536325056,0.239215226280747,0.244776670574179
0.0450758874098435,0.100024268948211,0.0286232804858249,0.0246235574151932,0.0472706285443837,0.0767857320373056,0.324584372885655,0.353012272273582
0.166001067620007,0.143436612656082,0.0753732718218016,0.0197611972398839,0.0125226305432495,0.138898117452542,0.236904349329148,0.207102753337287
0.0443599544123417,0.0845994193549241,0.0582570970202985,0.0302498806326173,0.0507488413643756,0.0308304559702425,0.362985966251795,0.337968384993406
0.0730916764846956,0.235948524843967,0.0443605881176009,0.055289467353062,0.021744194092619,0.206650838319529,0.192183276362139,0.170731434426388
0.0987493456775144,0.261045646436196,0.0408138652343935,0.0680898028970629,0.0305355779276881,0.13807781565823,0.20690312036046,0.155784825808455
0.0891754766433205,0.0843804249903264,0.0664888374194321,0.0756392045821059,0.0458505686830785,0.159411761530112,0.25382128433947,0.225232441812154
0.0517619178055451,0.0783467571282315,0.0789206611233555,0.0514375493224288,0.0456500953419687,0.0820941985522096,0.326755138493894,0.285033682232366
0.0402749376504831,0.0544989010932177,0.0451447397278806,0.101262742562452,0.164459947679974,0.0128585017113946,0.362075110093289,0.219425119481308
0.0892345619828018,0.0726421939704392,0.0821799034927198,0.0578246687882654,0.0435385972660339,0.0580689382204518,0.289586556349518,0.30692457992977
0.0665606099210937,0.13883064331704,0.0437331749386219,0.0237060462462121,0.0485588773420446,0.131234951354832,0.292525864640552,0.254849832239602
0.0658934292521351,0.076290735865304,0.0824556294384815,0.0553277316887994,0.105790267800671,0.0285343586269874,0.308925774107047,0.276782073220574
0.27566466345168,0.0965389151150349,0.171924986830113,0.0725301856955893,0.0215923386651996,0.0598352843619894,0.177882281358807,0.124031344521586
0.0492854354080545,0.0977688029882348,0.0706448450545982,0.0201316975072781,0.0433366595285252,0.0221349239554577,0.368619633529821,0.328078002028031
0.102715532148079,0.150814243964937,0.0647735898412825,0.0637941800079952,0.0508480383961836,0.17861136069732,0.207673763678439,0.180769291265764
0.0596016993578194,0.148362560371418,0.0791231268311721,0.0308579434909212,0.0412832711901445,0.0469497319844785,0.327885851632948,0.265935815141098
0.149667399310334,0.227839622668289,0.150324369313917,0.0532622156959661,0.0588113506730983,0.0787106663379096,0.150498283955927,0.130886092044559
0.0597528298316545,0.0656980002164695,0.080632451950243,0.0440121641194085,0.0414397896497609,0.0551809183540561,0.354983516049827,0.29830032982858
0.0516351340833514,0.105777484296161,0.121742535500818,0.0186233719717301,0.0313031241609203,0.0283341250459347,0.343388913092789,0.299195311848297
0.13755986606418,0.070908155350286,0.10235185716504,0.0602318687810575,0.0939415551585882,0.0433829738020805,0.326109540877186,0.165514182801582
0.0565697826317437,0.102184417872664,0.0711309688174361,0.0235881119868901,0.0275170156941137,0.101190282698554,0.272217993219157,0.345601427079441
0.077237117309641,0.0597984280922297,0.0845332775904348,0.0329402423529478,0.0429396461595146,0.0723364101764633,0.327358640582045,0.302856237736724
0.0889498771371218,0.0755257054909966,0.0590976245220602,0.0385459908917774,0.040621656643021,0.0231890930898592,0.396317021327881,0.277753030897282
0.0872841597617245,0.0987155029569429,0.102915323385734,0.0296328103497312,0.0656768219333145,0.0527606200597201,0.271318294052972,0.291696467499861
0.0738483866337717,0.177057622374844,0.0537264305849063,0.053336227137354,0.0131203448387005,0.285660517127701,0.114009088349617,0.229241382953105
0.0798359242868726,0.0701597769325074,0.0659017908581735,0.0207231865264384,0.0702161208576222,0.0314042894206188,0.358822923367268,0.302935987750499
0.0649949220958672,0.205924876866543,0.0414002075791381,0.0204127686691846,0.0477919959754059,0.0676973324517401,0.33225410278923,0.219523793572892
0.0944762722062866,0.166944166482723,0.0511938116970118,0.097503851586368,0.0370891358303621,0.165447312294683,0.232598936705292,0.154746513197273
0.214017063407623,0.131689638126757,0.0907450161592433,0.0868247092458763,0.0906430647282428,0.0280864092961262,0.239586276994507,0.118407822041624
0.104566085222718,0.380352734690417,0.0701316933155168,0.0516138285264623,0.0675733533002278,0.127903897243338,0.106984902419687,0.0908735052816329
0.0864919114617179,0.104304022034547,0.116636010080856,0.067894625281052,0.0380074562618691,0.105669208205571,0.263289138344843,0.217707628329545
0.125046152883867,0.0626008264276281,0.0813568322943739,0.089790865080108,0.109391058741085,0.0458064744334126,0.258034880701556,0.227972909437969
0.0907661978926872,0.129057261169235,0.11976987140966,0.0924083517875357,0.0347053733999236,0.095761003683743,0.244099904823766,0.193432035833449
0.0870188796004193,0.229580037940127,0.092191643649416,0.0360373079355362,0.0506420312405126,0.122892941291725,0.180954004519036,0.200683153823229
0.0697248336727384,0.0789204114321174,0.0870424914635352,0.0497042729365898,0.05219364951766,0.130946328202463,0.246747354558646,0.28472065821625
0.100244632878212,0.0530843973817794,0.0757771110392649,0.125328229845708,0.16014909767953,0.055906444789903,0.272434764086438,0.157075322299165
0.0808149730154054,0.0812619495471862,0.0667426385625523,0.0376856769728501,0.0782054848520809,0.0247195171837916,0.365553808801527,0.265015951064607
0.0766205476889839,0.116366630824368,0.0742223875695654,0.0321606478146155,0.0623565306426389,0.0364933624347507,0.345263440421741,0.256516452603337
0.123348640994111,0.0835372692543689,0.100064745462356,0.0794824639831534,0.101185820505138,0.0633595264044183,0.245977425571784,0.203044107824671
0.121341753402608,0.0537808834775458,0.0638231974929187,0.155489129493868,0.163207170377489,0.0161122313601907,0.288423021989966,0.137822612405414
0.140835245554416,0.203423241874653,0.139620971812885,0.0423790812027277,0.0553978530024955,0.094461958092902,0.179599501999765,0.144282146460156
0.0915770983601322,0.115540002552884,0.0900711780649364,0.0334782863271107,0.058307750792774,0.0254930903755618,0.329897589266638,0.255635004259963
0.129849335333888,0.0761383266465229,0.0702675384112781,0.0628766302181683,0.0689029157510109,0.0731680733648127,0.268785981976117,0.250011198298202
0.0505748248616301,0.0957535529876429,0.0975658603012871,0.0186360060891638,0.0536393244483814,0.0380761189347161,0.303017117754429,0.34273719462275
0.101408825783476,0.104860402517979,0.0589390521558278,0.0333854761218096,0.0596450034217756,0.0298434594165304,0.365747318537277,0.246170462045325
0.100144137728982,0.0804836920962092,0.0599608582884049,0.197982229705863,0.27417090483537,0.0968572620493348,0.107415981283015,0.0829849340128209
0.209649429505331,0.226395181389806,0.0688486238920728,0.0676763969650997,0.0447716343243033,0.10560920501995,0.170755426405954,0.106294102497484
0.0674209202346534,0.202299683813877,0.0315018930717921,0.0371337214446301,0.0192906077195329,0.142570462991808,0.22611579604972,0.273666914673986
0.0574168964544334,0.0678189586292528,0.0447336083084298,0.432535549129648,0.139483711634431,0.0652459049104419,0.122981210469947,0.0697841604634153
0.0786833962800793,0.0283569731507546,0.0515067298811006,0.0977289612217944,0.0911935383904021,0.0119477550929392,0.486354302195796,0.154228343787134
0.0828569033715657,0.118071424062193,0.0545296798965205,0.0426487088922773,0.014824239794428,0.12909854974006,0.257808300962618,0.300162193280337
0.132339849664749,0.0813152176242423,0.0469139087011384,0.139756330265997,0.0865254832658415,0.0544303542056415,0.256472857996065,0.202245998276326
0.147489797244786,0.0675265354091117,0.0457198418947348,0.161583904641726,0.0785192291505122,0.103457939004449,0.246863981433853,0.148838771220827
