,Vip,L5 NP CTX,L4/5 IT CTX,Sst,L5 IT CTX,Lamp5,L2/3 IT CTX-1,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX
17,0.11524219065904617,0.053932636976242065,0.30449530482292175,0.15221111476421356,0.035780634731054306,0.049743227660655975,0.037000469863414764,0.015754081308841705,0.028642646968364716,0.04653069004416466,0.16066685318946838
18,0.08482249081134796,0.06686624884605408,0.33169040083885193,0.08976668864488602,0.013382486067712307,0.11220058798789978,0.07307007163763046,0.014865344390273094,0.01090476755052805,0.035151928663253784,0.16727907955646515
19,0.04789658635854721,0.14682522416114807,0.16630950570106506,0.024543683975934982,0.025149982422590256,0.030064428225159645,0.36897459626197815,0.019667237997055054,0.006447433494031429,0.046516627073287964,0.11760460585355759
20,0.02946319617331028,0.09867948293685913,0.08523263037204742,0.014888109639286995,0.024342423304915428,0.028785500675439835,0.46419990062713623,0.027790891006588936,0.007898521609604359,0.029800862073898315,0.18891839683055878
21,0.04568362608551979,0.026450330391526222,0.06607839465141296,0.014444499276578426,0.009806129150092602,0.043556470423936844,0.35183587670326233,0.01775531657040119,0.01702493615448475,0.025497961789369583,0.3818664848804474
22,0.05135973542928696,0.01371611189097166,0.0202108696103096,0.01822732947766781,0.015517390333116055,0.04683225601911545,0.6311838030815125,0.01844276301562786,0.01763957180082798,0.04717282950878143,0.11969742178916931
23,0.05224546045064926,0.020368928089737892,0.014722307212650776,0.015742946416139603,0.007864735089242458,0.1037825271487236,0.33771952986717224,0.010964389890432358,0.01789870485663414,0.04135720059275627,0.37733331322669983
24,0.06575547903776169,0.02093403972685337,0.01842658407986164,0.014462143182754517,0.005354633089154959,0.062070656567811966,0.35307881236076355,0.0089842164888978,0.010135641321539879,0.014758865348994732,0.4260389804840088
25,0.1302770972251892,0.22822989523410797,0.04641173779964447,0.05781048163771629,0.0773516446352005,0.04669637233018875,0.22099344432353973,0.04927534610033035,0.02596542425453663,0.07030615955591202,0.046682342886924744
26,0.006481908727437258,0.004888829775154591,0.0026085672434419394,0.012199739925563335,0.000663702201563865,0.016579702496528625,0.0012230633292347193,0.0007580692181363702,0.0009519138839095831,0.00023683124163653702,0.9534075260162354
27,0.3514355421066284,0.17808745801448822,0.010318909771740437,0.11808218061923981,0.08628389239311218,0.037973802536726,0.005324050784111023,0.041916441172361374,0.06817814707756042,0.0385233499109745,0.063876211643219
28,0.10273834317922592,0.35323044657707214,0.05473373830318451,0.0475170873105526,0.03134579584002495,0.09412940591573715,0.022170282900333405,0.042791929095983505,0.01133230421692133,0.01714526303112507,0.22286535799503326
29,0.2416621446609497,0.10426809638738632,0.01564766652882099,0.05084461718797684,0.11662033200263977,0.08831147104501724,0.027819233015179634,0.05085926502943039,0.11697039753198624,0.08877933770418167,0.0982174500823021
30,0.08920812606811523,0.11095865070819855,0.010344916954636574,0.4628995954990387,0.06500851362943649,0.025637609884142876,0.024404169991612434,0.019246049225330353,0.025770816951990128,0.03051801770925522,0.13600347936153412
31,0.1563321352005005,0.06530825793743134,0.02481498196721077,0.03643505647778511,0.029941361397504807,0.015934361144900322,0.09643189609050751,0.10189692676067352,0.16097977757453918,0.024309096857905388,0.287616103887558
32,0.04526961222290993,0.020122600719332695,0.00444765156134963,0.07199855893850327,0.003936971537768841,0.24677366018295288,0.005033228546380997,0.004400975536555052,0.00186563387978822,0.0012505818158388138,0.5949004888534546
33,0.2128848135471344,0.03687039390206337,0.07117969542741776,0.20498402416706085,0.05001504346728325,0.20891636610031128,0.07251530885696411,0.02799290418624878,0.03477408364415169,0.044214483350515366,0.03565288335084915
34,0.31938138604164124,0.017999671399593353,0.011412649415433407,0.07154259830713272,0.04024617001414299,0.07053433358669281,0.11745710670948029,0.03200974687933922,0.062456026673316956,0.019829781726002693,0.2371305525302887
35,0.08461698144674301,0.021380899474024773,0.016618264839053154,0.047427792102098465,0.02653786912560463,0.029920130968093872,0.04014229774475098,0.009873523376882076,0.08726799488067627,0.02776944451034069,0.6084448099136353
36,0.06448332220315933,0.013564499095082283,0.0063167233020067215,0.20005623996257782,0.017740871757268906,0.03436775878071785,0.014493008144199848,0.009061352349817753,0.1428835541009903,0.02324562892317772,0.4737870395183563
37,0.0884946808218956,0.02885613776743412,0.026950683444738388,0.04573873430490494,0.038352787494659424,0.024025842547416687,0.0517982617020607,0.016086144372820854,0.35368064045906067,0.07390422374010086,0.25211188197135925
38,0.046107400208711624,0.031532272696495056,0.014488184824585915,0.027264870703220367,0.03567913919687271,0.03362884372472763,0.01118236593902111,0.009342811070382595,0.08441685885190964,0.09773535281419754,0.6086218953132629
39,0.045121513307094574,0.08709461987018585,0.04243030026555061,0.07428333163261414,0.07311521470546722,0.10608219355344772,0.11140608042478561,0.051431190222501755,0.03720264509320259,0.08055008947849274,0.2912828028202057
40,0.008506928570568562,0.05469633266329765,0.01028367504477501,0.008438203483819962,0.013531417585909367,0.040996868163347244,0.010764097794890404,0.03376712650060654,0.009837587364017963,0.03014274686574936,0.7790350914001465
41,0.13131701946258545,0.07133056223392487,0.012729678303003311,0.3142220675945282,0.10029745101928711,0.031510911881923676,0.01851179078221321,0.03724474087357521,0.03735535219311714,0.13043378293514252,0.11504650861024857
42,0.03198908641934395,0.09351606667041779,0.00962829776108265,0.024234620854258537,0.024841584265232086,0.20052866637706757,0.04490865767002106,0.02728223241865635,0.00531651359051466,0.016096940264105797,0.521657407283783
43,0.0930267795920372,0.12551595270633698,0.19847659766674042,0.034803181886672974,0.044858526438474655,0.024153713136911392,0.12889021635055542,0.05299080163240433,0.023225385695695877,0.07372166216373444,0.20033712685108185
44,0.11521223932504654,0.046264030039310455,0.19430646300315857,0.25666147470474243,0.05190685763955116,0.02287299744784832,0.023797478526830673,0.01812775619328022,0.029446637257933617,0.13395817577838898,0.1074458435177803
45,0.1284479796886444,0.0489322654902935,0.21428658068180084,0.16470202803611755,0.06499521434307098,0.028875628486275673,0.019105752930045128,0.009847709909081459,0.056557074189186096,0.10408176481723785,0.16016793251037598
46,0.1414550095796585,0.07827596366405487,0.2582954466342926,0.0478813536465168,0.05415373295545578,0.036908116191625595,0.09954207390546799,0.02888428419828415,0.041098255664110184,0.16288523375988007,0.0506206676363945
47,0.15243732929229736,0.05892804637551308,0.12229117751121521,0.11965911090373993,0.03359377384185791,0.16673362255096436,0.14704959094524384,0.026809172704815865,0.030024012550711632,0.10217269510030746,0.040301479399204254
48,0.07236582040786743,0.031508080661296844,0.05593013018369675,0.013297426514327526,0.02897290512919426,0.023826932534575462,0.5879631638526917,0.02258903533220291,0.021879857406020164,0.052050814032554626,0.08961586654186249
49,0.051857199519872665,0.03392060846090317,0.04866758733987808,0.10869461297988892,0.03281295672059059,0.044263437390327454,0.45708832144737244,0.017909223213791847,0.030637674033641815,0.03540279343724251,0.13874560594558716
50,0.032023921608924866,0.012038271874189377,0.023454906418919563,0.05486050620675087,0.011548951268196106,0.01989121548831463,0.7480556964874268,0.015037131495773792,0.012238223105669022,0.023700812831521034,0.04715047404170036
51,0.03303752467036247,0.012210716493427753,0.012772823683917522,0.04603585600852966,0.00767044723033905,0.02075047418475151,0.6932891607284546,0.02110905945301056,0.01091680210083723,0.0207256767898798,0.12148140370845795
52,0.036251895129680634,0.01995101198554039,0.0474872887134552,0.012299886904656887,0.010194072499871254,0.04469988867640495,0.19459764659404755,0.007110988721251488,0.06199106574058533,0.035798944532871246,0.5296173691749573
53,0.1761065423488617,0.19088704884052277,0.04294556751847267,0.015785031020641327,0.12595818936824799,0.07172216475009918,0.06770725548267365,0.01881967857480049,0.07063168287277222,0.03653007000684738,0.18290668725967407
54,0.03845221921801567,0.027741938829421997,0.006621068809181452,0.022733887657523155,0.004132934380322695,0.3286782205104828,0.2777155935764313,0.013652653433382511,0.0012719447258859873,0.0016330310609191656,0.2773665487766266
55,0.17880932986736298,0.1544671505689621,0.05982005223631859,0.0170083399862051,0.07838359475135803,0.09703215211629868,0.10184748470783234,0.018500689417123795,0.06691750884056091,0.04123407229781151,0.18597957491874695
56,0.1467132568359375,0.12452152371406555,0.03824407979846001,0.039882782846689224,0.04363906383514404,0.13043111562728882,0.25215864181518555,0.041314467787742615,0.016246700659394264,0.01133500225841999,0.15551336109638214
57,0.05469892546534538,0.11933004856109619,0.026862509548664093,0.3971252143383026,0.04605575278401375,0.08756284415721893,0.08855205029249191,0.02841234765946865,0.014580652117729187,0.021008804440498352,0.11581076681613922
58,0.037971287965774536,0.02425917237997055,0.010544014163315296,0.05358515679836273,0.016141973435878754,0.018565544858574867,0.19229263067245483,0.016782252117991447,0.016734106466174126,0.003595558227971196,0.6095282435417175
59,0.333583265542984,0.043894413858652115,0.052011605352163315,0.0732894241809845,0.02325044572353363,0.05015721544623375,0.051009517163038254,0.014302784577012062,0.01320937555283308,0.026661567389965057,0.3186303973197937
60,0.13602472841739655,0.02617265284061432,0.02894209884107113,0.11809493601322174,0.02556782029569149,0.1273796409368515,0.02050858363509178,0.012737929821014404,0.015861010178923607,0.004623736720532179,0.4840868413448334
61,0.12120197713375092,0.04393209144473076,0.0495615229010582,0.3518332540988922,0.058450013399124146,0.15881122648715973,0.09037638455629349,0.0301255714148283,0.02514948882162571,0.022321144118905067,0.04823732748627663
62,0.15887853503227234,0.027273233979940414,0.02142997458577156,0.04376956447958946,0.03697832673788071,0.054964788258075714,0.039531685411930084,0.00976665411144495,0.11261620372533798,0.03224239498376846,0.4625486135482788
63,0.06918145716190338,0.0349118746817112,0.016199644654989243,0.034561578184366226,0.030449045822024345,0.0434783436357975,0.025301439687609673,0.009417474269866943,0.17274656891822815,0.037729617208242416,0.5260228514671326
64,0.10793404281139374,0.013486378826200962,0.00897314865142107,0.052444878965616226,0.01893245056271553,0.08699538558721542,0.053247567266225815,0.01779882051050663,0.4689018130302429,0.030001437291502953,0.14128398895263672
65,0.04402361065149307,0.027122236788272858,0.010935562662780285,0.18090759217739105,0.02601669169962406,0.07706665992736816,0.02927534282207489,0.015567073598504066,0.1264527440071106,0.017469123005867004,0.445163369178772
66,0.039054565131664276,0.09498811513185501,0.022500915452837944,0.03706865385174751,0.05314800143241882,0.02477392554283142,0.009511121548712254,0.008054951205849648,0.03557031601667404,0.08732333779335022,0.5880060791969299
67,0.03867780789732933,0.053173504769802094,0.01654141955077648,0.16217003762722015,0.03821234405040741,0.04997199401259422,0.3605407178401947,0.17234458029270172,0.03273453190922737,0.019886700436472893,0.05574642866849899
68,0.028306005522608757,0.04883720725774765,0.014029204845428467,0.1486891806125641,0.014235151000320911,0.15711845457553864,0.11553163081407547,0.062052104622125626,0.018269114196300507,0.009174966253340244,0.38375696539878845
69,0.021525906398892403,0.051310669630765915,0.007971272803843021,0.017471106722950935,0.011646482162177563,0.039589859545230865,0.2015925943851471,0.1270344853401184,0.00884593278169632,0.012066075578331947,0.5009456276893616
70,0.018128307536244392,0.3305014371871948,0.021551623940467834,0.08418860286474228,0.0766344964504242,0.1175571158528328,0.1159878671169281,0.030080141499638557,0.009749187156558037,0.02463075891137123,0.17099028825759888
71,0.1076507642865181,0.08802168071269989,0.2481137216091156,0.20536795258522034,0.040501177310943604,0.033499907702207565,0.04129400476813316,0.04570304602384567,0.014572945423424244,0.08201172202825546,0.09326305985450745
72,0.07637163996696472,0.05317091941833496,0.4533542990684509,0.11529874801635742,0.02320938929915428,0.026924030855298042,0.021904796361923218,0.017980055883526802,0.01498425006866455,0.07007171958684921,0.12673014402389526
73,0.14875102043151855,0.05624040216207504,0.2088434398174286,0.14207066595554352,0.05309802293777466,0.023036513477563858,0.026726216077804565,0.034247029572725296,0.05196371674537659,0.0639401450753212,0.19108280539512634
74,0.05565577745437622,0.03750806301832199,0.2551921010017395,0.13406194746494293,0.10017997026443481,0.02565869502723217,0.03478490933775902,0.025081517174839973,0.018668219447135925,0.22759512066841125,0.0856136754155159
75,0.07219106703996658,0.03743091598153114,0.17898504436016083,0.10140543431043625,0.049119070172309875,0.07068992406129837,0.18855403363704681,0.03984648361802101,0.024736126884818077,0.09323897957801819,0.14380289614200592
76,0.0463460348546505,0.04120197519659996,0.05856406316161156,0.032331906259059906,0.056314866989851,0.09652427583932877,0.3816837668418884,0.06075773388147354,0.012750819325447083,0.09085160493850708,0.1226729154586792
77,0.026471756398677826,0.023073464632034302,0.019149545580148697,0.00967561174184084,0.01515332143753767,0.03324548527598381,0.7205633521080017,0.026264779269695282,0.0073853847570717335,0.027726542204618454,0.0912906751036644
78,0.030758200213313103,0.024411641061306,0.016903210431337357,0.03639889508485794,0.021254563704133034,0.02629482001066208,0.7435652017593384,0.026026291772723198,0.009868067689239979,0.03192833811044693,0.03259070962667465
79,0.0803234875202179,0.021028513088822365,0.03206992149353027,0.006534526590257883,0.036044973880052567,0.019854778423905373,0.6124815344810486,0.019941428676247597,0.028752781450748444,0.06309922784566879,0.07986880093812943
80,0.03642170503735542,0.07284252345561981,0.019629746675491333,0.004920419305562973,0.04198116064071655,0.028319837525486946,0.6298007369041443,0.09994526207447052,0.0053839716129004955,0.02414858341217041,0.0366060733795166
81,0.21613571047782898,0.155331090092659,0.033295221626758575,0.06554558873176575,0.059311382472515106,0.13504758477210999,0.044097524136304855,0.06662558764219284,0.023971009999513626,0.02603105828166008,0.1746082454919815
82,0.1239437609910965,0.03235756978392601,0.011096702888607979,0.03507830202579498,0.016098421066999435,0.17111459374427795,0.10341331362724304,0.014308936893939972,0.007647752296179533,0.003665476106107235,0.48127520084381104
83,0.27035972476005554,0.11295872926712036,0.048956576734781265,0.05088648945093155,0.04529091343283653,0.10492177307605743,0.11423590779304504,0.07165905833244324,0.043103065341711044,0.02794877626001835,0.10967893898487091
84,0.07960956543684006,0.06401199102401733,0.0386853963136673,0.10541152209043503,0.0480782687664032,0.06381319463253021,0.434848427772522,0.06412805616855621,0.014588615857064724,0.04604059085249901,0.040784452110528946
85,0.07541799545288086,0.12324533611536026,0.016780195757746696,0.19681929051876068,0.09034276008605957,0.03547539561986923,0.28504762053489685,0.06435117870569229,0.0309143029153347,0.03832864388823509,0.04327729344367981
86,0.1356380134820938,0.008232209831476212,0.009182008914649487,0.7243273854255676,0.005847802385687828,0.07944204658269882,0.006806643214076757,0.012028678320348263,0.0025369145441800356,0.007391853258013725,0.008566366508603096
87,0.04252181202173233,0.0208788700401783,0.0067349206656217575,0.3426067531108856,0.006840198300778866,0.3224877119064331,0.010637778788805008,0.007772685494273901,0.0034813317470252514,0.0022623385302722454,0.23377558588981628
88,0.21809065341949463,0.06403714418411255,0.03244330734014511,0.036245767027139664,0.05200839415192604,0.05678340420126915,0.2420748919248581,0.07032842934131622,0.042422838509082794,0.020102815702557564,0.16546222567558289
89,0.28921452164649963,0.014172408729791641,0.014865714125335217,0.014837881550192833,0.03703396022319794,0.055543527007102966,0.06653594225645065,0.011481731198728085,0.3125561773777008,0.043413709849119186,0.14034448564052582
90,0.07616449892520905,0.017532778903841972,0.009546726010739803,0.10392230749130249,0.021981053054332733,0.05876755714416504,0.020591270178556442,0.01073472760617733,0.2508152425289154,0.029291726648807526,0.4006521999835968
91,0.1472216695547104,0.021395495161414146,0.016370363533496857,0.0573812872171402,0.045558784157037735,0.03296724706888199,0.02059306390583515,0.014190491288900375,0.3649681806564331,0.07324942201375961,0.20610417425632477
92,0.031367044895887375,0.0726848617196083,0.018336769193410873,0.05016274377703667,0.034509722143411636,0.05937425419688225,0.027574267238378525,0.010682603344321251,0.09557653218507767,0.027568049728870392,0.5721631646156311
93,0.06618151068687439,0.0971909835934639,0.03747958689928055,0.01771697960793972,0.1419936567544937,0.08262570947408676,0.09326141327619553,0.09299805760383606,0.053806670010089874,0.14016011357307434,0.17658531665802002
94,0.023767540231347084,0.049575015902519226,0.019440026953816414,0.010461007244884968,0.02858254685997963,0.15044404566287994,0.03714042156934738,0.04112819954752922,0.015651876106858253,0.023500163108110428,0.6003091931343079
95,0.016822239384055138,0.14586526155471802,0.014951704069972038,0.07591382414102554,0.07848676294088364,0.05348595231771469,0.49955838918685913,0.03212672844529152,0.012865127995610237,0.01698410138487816,0.05293992906808853
96,0.039540451020002365,0.16129787266254425,0.03420025110244751,0.07578615099191666,0.10687723010778427,0.04219665378332138,0.07138237357139587,0.024171115830540657,0.08098606020212173,0.06888015568256378,0.29468169808387756
97,0.05906100198626518,0.042285047471523285,0.021613834425807,0.10320993512868881,0.03410782665014267,0.13262763619422913,0.13007979094982147,0.04780645668506622,0.029612522572278976,0.025166219100356102,0.37442976236343384
98,0.07897557318210602,0.05512476712465286,0.34312811493873596,0.2245289385318756,0.02144596353173256,0.02643885649740696,0.027830934152007103,0.014727110974490643,0.02395724691450596,0.06298079341650009,0.1208617314696312
99,0.1288711577653885,0.09760185331106186,0.2866035997867584,0.05417700856924057,0.0506620816886425,0.03276766464114189,0.04098451882600784,0.05491257458925247,0.015099801123142242,0.1783113181591034,0.06000835448503494
100,0.10881970077753067,0.07438590377569199,0.37804073095321655,0.08097261935472488,0.03829316794872284,0.012535478919744492,0.0229128897190094,0.05886615067720413,0.02207236737012863,0.18879009783267975,0.014310820028185844
101,0.05256953835487366,0.05202757939696312,0.42861559987068176,0.021031977608799934,0.02385309524834156,0.033772483468055725,0.21222637593746185,0.025545891374349594,0.009013480506837368,0.05509672686457634,0.08624724298715591
102,0.03685174509882927,0.029411854222416878,0.07761652022600174,0.06401090323925018,0.08633189648389816,0.1447707712650299,0.29553699493408203,0.051335617899894714,0.01568867638707161,0.14516404271125793,0.053280994296073914
103,0.16816109418869019,0.03161298483610153,0.024836527183651924,0.012786687351763248,0.054270707070827484,0.03627939149737358,0.38916054368019104,0.0662088394165039,0.061502017080783844,0.13217845559120178,0.023002706468105316
104,0.05132507160305977,0.03550497815012932,0.05637854337692261,0.06320282071828842,0.04614786431193352,0.04109910875558853,0.45400768518447876,0.03901976719498634,0.019348638132214546,0.16256818175315857,0.031397316604852676
105,0.052360646426677704,0.01659279316663742,0.017411094158887863,0.003780582919716835,0.028197303414344788,0.017986785620450974,0.7367407083511353,0.03495325148105621,0.013178584165871143,0.062228213995695114,0.016570022329688072
106,0.05818207561969757,0.03187364712357521,0.016683809459209442,0.062308646738529205,0.026586823165416718,0.05260846018791199,0.5885091423988342,0.039457887411117554,0.02789411135017872,0.02549433335661888,0.07040107250213623
107,0.4260972738265991,0.009743164293467999,0.006548241246491671,0.04010888561606407,0.053846657276153564,0.050978511571884155,0.008179282769560814,0.043169546872377396,0.20505262911319733,0.06939257681369781,0.0868832916021347
108,0.1125473752617836,0.16804584860801697,0.0649157166481018,0.02204965613782406,0.08913390338420868,0.1424960047006607,0.06940381973981857,0.04151620715856552,0.0274132639169693,0.029976939782500267,0.2325010746717453
109,0.2053377330303192,0.2337041050195694,0.055502939969301224,0.012294099666178226,0.04707974195480347,0.16861803829669952,0.017650224268436432,0.01621248759329319,0.06452170014381409,0.010368948802351952,0.1687099039554596
110,0.09317544847726822,0.147722989320755,0.10867591202259064,0.015980424359440804,0.03283059969544411,0.10664378106594086,0.07513297349214554,0.01563391461968422,0.01543830893933773,0.008820870891213417,0.3799448013305664
111,0.05545562505722046,0.03406057134270668,0.008806409314274788,0.013120697811245918,0.011722924187779427,0.13211092352867126,0.0502639077603817,0.006630527786910534,0.006670879200100899,0.0021786231081932783,0.6789789795875549
112,0.10088956356048584,0.10776166617870331,0.0344940684735775,0.20128467679023743,0.10970687121152878,0.10154406726360321,0.13130702078342438,0.04461400955915451,0.03568179905414581,0.07122451812028885,0.06149175390601158
113,0.07168561220169067,0.21282348036766052,0.0313931480050087,0.3432431221008301,0.11506965756416321,0.03471323847770691,0.06840606033802032,0.029692333191633224,0.023516962304711342,0.04032627493143082,0.029130125418305397
114,0.0370599739253521,0.03551417589187622,0.0037231952883303165,0.01306053064763546,0.0043174210004508495,0.14219555258750916,0.02243773825466633,0.013176970183849335,0.0026343008503317833,0.0016654635546728969,0.7242146730422974
115,0.2539214789867401,0.059192635118961334,0.030687354505062103,0.08913004398345947,0.086629718542099,0.0911669135093689,0.05638335272669792,0.032495174556970596,0.09923307597637177,0.05168634280562401,0.14947396516799927
116,0.12852531671524048,0.02225361205637455,0.020929403603076935,0.011001751758158207,0.025598816573619843,0.03640459477901459,0.14209860563278198,0.01522135641425848,0.2876362204551697,0.03690451756119728,0.27342575788497925
117,0.060307685285806656,0.016514932736754417,0.007537867408245802,0.19774271547794342,0.023472461849451065,0.055739156901836395,0.016092389822006226,0.01037332508713007,0.15239055454730988,0.031684909015893936,0.4281439781188965
118,0.07544519752264023,0.02800406515598297,0.013009500689804554,0.28219765424728394,0.03881699591875076,0.04449552297592163,0.03216957300901413,0.012207596562802792,0.13406334817409515,0.07559964060783386,0.2639908492565155
119,0.10530829429626465,0.06937275826931,0.026771914213895798,0.1410597264766693,0.11984696984291077,0.02811863087117672,0.01631363295018673,0.018406623974442482,0.10368207097053528,0.14325031638145447,0.227868914604187
120,0.03298028185963631,0.06311916559934616,0.044582512229681015,0.022928116843104362,0.10789269953966141,0.042278386652469635,0.0793200135231018,0.12184090912342072,0.0329105369746685,0.23967333137989044,0.21247412264347076
121,0.04097972437739372,0.10047360509634018,0.02977851964533329,0.014142467640340328,0.039086759090423584,0.019487524405121803,0.09781363606452942,0.07848123461008072,0.03452879935503006,0.033068787306547165,0.5121589303016663
122,0.008293263614177704,0.025723356753587723,0.0038684771861881018,0.004284088499844074,0.0014748480170965195,0.06806810200214386,0.030404798686504364,0.12289560586214066,0.00471790274605155,0.0014205715851858258,0.7288488745689392
123,0.021660620346665382,0.013093180023133755,0.003790899645537138,0.15300790965557098,0.013182430528104305,0.1681833565235138,0.013283819891512394,0.030804000794887543,0.05212223902344704,0.023638121783733368,0.5072334408760071
124,0.02727169170975685,0.06603498756885529,0.030878262594342232,0.06621937453746796,0.03596189245581627,0.06250126659870148,0.016438493505120277,0.010326185263693333,0.0251872967928648,0.02189558558166027,0.6372849345207214
125,0.04413166269659996,0.053272098302841187,0.5556482672691345,0.07183477282524109,0.03800814226269722,0.03369671478867531,0.04374914616346359,0.027634769678115845,0.005887275096029043,0.1069883406162262,0.019148895516991615
126,0.14059282839298248,0.041854940354824066,0.2602432072162628,0.10290339589118958,0.13840791583061218,0.02868567779660225,0.02355673536658287,0.027180055156350136,0.03170252591371536,0.12526415288448334,0.07960853725671768
127,0.10205861926078796,0.04743899405002594,0.49051007628440857,0.041212212294340134,0.06854485720396042,0.021910864859819412,0.0987272560596466,0.04153819754719734,0.016053393483161926,0.03896240144968033,0.03304314240813255
128,0.07281942665576935,0.03069831058382988,0.32668712735176086,0.052016764879226685,0.048424698412418365,0.03919835388660431,0.24756985902786255,0.035847097635269165,0.0171262975782156,0.08156268298625946,0.0480494387447834
129,0.05233890190720558,0.021776065230369568,0.0818859115242958,0.05320980027318001,0.035007718950510025,0.029005277901887894,0.5395423173904419,0.037283677607774734,0.020725427195429802,0.05635475739836693,0.0728701800107956
130,0.02634297125041485,0.01277112402021885,0.010974223725497723,0.12038704752922058,0.010776562616229057,0.023446744307875633,0.6956223845481873,0.03623466566205025,0.007425835356116295,0.018798494711518288,0.037219882011413574
131,0.02789187617599964,0.01527450792491436,0.014227225445210934,0.03932257741689682,0.01365889236330986,0.007948673330247402,0.6932244896888733,0.04521739482879639,0.01689937524497509,0.09441336244344711,0.03192170709371567
132,0.043054062873125076,0.031118230894207954,0.022566167637705803,0.15524055063724518,0.025990759953856468,0.0850457102060318,0.46293988823890686,0.031225033104419708,0.015897143632173538,0.05343380197882652,0.07348854094743729
133,0.03552214428782463,0.022647004574537277,0.015301909297704697,0.052915461361408234,0.019964925944805145,0.12042604386806488,0.526478111743927,0.053298015147447586,0.02484731189906597,0.030473949387669563,0.09812518209218979
134,0.01129305548965931,0.4447849988937378,0.013501331210136414,0.007715574465692043,0.03446329012513161,0.3274334669113159,0.028197182342410088,0.030794234946370125,0.0023441333323717117,0.018085533753037453,0.08138708025217056
135,0.012376711703836918,0.08941096812486649,0.0387907549738884,0.0032248576171696186,0.0797920972108841,0.24652904272079468,0.0227491594851017,0.009760723449289799,0.031159842386841774,0.021865500137209892,0.4443402886390686
