,B,CAF,Endo,Macro,Mal,NK,T
26x17,7.5225594e-06,0.12350399,0.5662336,3.9575818e-05,0.30968425,2.5665811e-05,0.00050534785
26x18,1.4563708e-06,0.559727,0.21740533,5.1030142e-06,0.01533132,0.12994622,0.077583544
26x19,7.6024435e-06,0.22756259,0.25628397,1.8972416e-05,0.21525232,0.15583569,0.14503898
26x20,2.213387e-05,0.3801836,0.47184575,1.8337009e-06,1.0772751e-05,0.03530798,0.11262786
26x21,0.48859054,0.05047877,0.14702179,0.07229407,0.034090355,0.077671535,0.12985289
26x22,0.35845196,0.07865755,0.23786955,0.04541317,1.1208549e-05,0.14417896,0.13541758
26x23,0.21799374,0.016114995,0.16128632,5.5210444e-06,0.16728257,0.13598327,0.30133358
27x14,9.849821e-05,0.51702106,0.19539735,0.1743299,1.6195436e-05,0.11310842,2.8692264e-05
27x15,2.343405e-05,0.38257664,0.2667522,1.5993024e-05,0.09135924,0.2481097,0.011162828
27x17,5.635722e-06,0.20609856,0.19420612,0.10438868,0.3666602,0.128636,4.7724166e-06
27x18,0.35669693,0.13878721,0.02920944,0.082957916,0.023631422,0.31245348,0.056263585
27x19,0.082106784,0.32983303,0.3036769,0.19178343,0.00030729483,0.09226053,3.2044893e-05
27x20,0.050469607,0.09689687,0.15491927,0.0634311,0.37829414,0.15883401,0.09715498
27x21,0.3393681,0.10910231,0.24110647,0.044781726,0.075127915,0.086752,0.10376145
27x22,0.4301084,0.13836998,0.10928147,1.8011715e-06,1.94648e-06,0.10681888,0.2154175
