"","B cells","Dendritic cells","Endothelial cells","Epithelial cells","Fibroblasts","Monocytes and Macrophages","NK cells","PCs","PVL","T cells CD4","T cells CD8"
"1",0.0110879106938459,0.00193988394902771,0.117557163454595,0.53478314698781,0.0676838781996603,0.17023086007654,0.000121169620794046,0.00461701998180593,0.0642922016588235,0.0275655957562854,0.000121169620811688
"2",0.0502351357484105,0.124023678036098,0.103605296840997,0.0819756045512075,0.202948563847561,0.316837428335791,9.92344337280199e-05,0.0202222563744085,0.0245686926192942,0.0472234784610437,0.0282606307514594
"3",0.00363477683307206,0.0794885137769509,0.0867336581365948,0.23809868933362,0.363753934185715,0.0494756158414265,0.00181467495645093,0.0983665027005784,0.0356707189273227,0.0422909160596971,0.000671999248571634
"4",0.0119275454524828,0.0721783999538002,0.0930499363829667,0.0277223603801975,0.372806549652272,0.407002503103273,6.97650642205652e-05,0.00331327368787517,0.000112977899762691,0.0117469233589291,6.97650642205623e-05
"5",0.0776353272298482,0.0819553440127833,0.0460592361327936,0.0313145890351132,0.402676067545004,0.122615993348641,0.000101705550487809,0.0854734149027909,0.0161412067519205,0.0918195233715963,0.0442075921190206
"6",0.00406939843059676,0.0828414385266607,0.229563419420938,0.0367807041486523,0.303907242216189,0.107967817874012,0.000154690757387233,0.0921768428434418,0.000939697377461518,0.0294506531415903,0.11214809526307
"7",0.0143630042162803,0.126514820877677,0.061293463048716,0.0405104288528022,0.369579336158834,0.250561090899658,0.00848905366481387,0.0280360830721986,0.0183471474433387,0.0822345654899636,7.10062757183213e-05
"8",0.0273924680054773,0.0808702363544162,0.0489878900840023,0.0282462820732294,0.391152082214981,0.299869255197651,0.00198785950489663,0.0283487874209244,0.000128019656799814,0.0929692298932348,4.7889594387393e-05
"9",0.0287227052573743,0.0853190611413397,0.199487219140346,0.136718716604763,0.142708212179726,0.127567303834713,0.00326381912752923,0.047013494198508,0.0809436923864303,0.0755994591817968,0.0726563169474743
"10",0.0484285156634858,0.00936239701816615,0.0597653798525739,0.133396220698559,0.444875228958978,0.140898158752543,0.00414488379627746,0.0684201591822005,0.042383931224491,0.0482170552304231,0.000108069622302209
"11",0.0275271583420047,0.00212852105205592,0.102664027085489,0.677308568531827,0.101624929768889,0.0263901612707841,0.000137913134421809,0.00336031267008046,0.0505589964272832,0.00816149858265587,0.00013791313450918
"12",0.0196911073315084,9.04968412951603e-05,0.122824593090129,0.656392027351214,0.148847722984006,0.0144501837628214,9.04968412935836e-05,0.00138446012098499,0.0259663079172964,0.0101721069181439,9.04968413069144e-05
"13",0.0190336700924619,0.000126551500838732,0.143555231194134,0.537520166693875,0.132091978198746,0.0866531161385222,0.000265219872693495,0.0096406434636612,0.0445226520446137,0.0264642192996119,0.000126551500842281
"14",0.0173207889812322,0.0239076240620231,0.0376537872333877,0.0369190330835206,0.569281962752699,0.244530691309668,4.97955905992916e-05,0.0166457791019561,0.00531204515562108,0.0369875765985809,0.0113909161307122
"15",0.0158599296879656,0.0369853570053809,0.0785684110501264,0.20996973965189,0.337441050679165,0.236022464348451,7.44344743732592e-05,0.0116598193541788,0.0458846598720528,0.0274596994025643,7.44344738523176e-05
"16",0.0580380534877208,0.079755726621557,0.0640655614727285,0.0214007924720505,0.381835973675418,0.169531558637449,0.00383984710559823,0.0258851757619456,0.00014591565735335,0.0948449814080911,0.100656413700088
