"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","Normal Epithelial","PVL","T-cells"
"1067",0.00198725975750198,0.0679740893402567,0.78223218986502,0.0347723084954674,0.0815658729900674,0.000155274826243199,0.000155274826240646,0.0311577298992028
"1068",0.00875297069140558,0.289728795280634,0.435251969552177,0.0931279378913732,0.121695997273117,0.000156201398609192,0.0172863302965981,0.0339997976160859
"1069",0.000146880013826132,0.317722681199499,0.506696066347968,0.063207655054295,0.0746557817306664,0.00015731521977204,0.0165770280743174,0.0208365923596571
"1070",0.000850219818316264,0.1109148745827,0.793945391035056,0.0333903175538029,0.0538130770379002,0.000152371727205345,0.00060418580458312,0.00632956244043636
"1071",0.000105413224596718,0.0842827057978028,0.737558503552534,0.0472636230858646,0.105431279320678,0.000125760652249667,0.0185840730094419,0.00664864135683209
"1072",0.00575431817422432,0.26998348936747,0.525309999588206,0.060684638736768,0.106050803783303,0.00343579876862141,0.0118985188250865,0.0168824327563211
"1073",0.00405464327025231,0.0706632090276293,0.770787027982385,0.0364445573176015,0.0840820953094521,0.00323788874621875,0.00747886205157344,0.0232517162948881
"1074",0.00374460019885385,0.0651450523570973,0.598215179056303,0.0324113616784668,0.224030945323598,0.0249402706509124,0.000219906500849789,0.051292684233919
"1075",0.00854003068195794,0.169435155989479,0.49254469657499,0.111826043220588,0.182821208188239,0.000204166447535186,0.000204166447535185,0.0344245324496761
"1076",0.000104339127331757,0.0617046439195712,0.765995089820296,0.035497014623966,0.115820424733844,0.00010433912734114,0.000104339127341142,0.0206698095203092
"1077",0.000149028871444305,0.0808485290818651,0.782794945049415,0.0233084742462007,0.0913896985513244,0.000988815845586784,0.0077731063773521,0.0127474019768119
"1078",0.000143979399099132,0.155821432470139,0.56313984745702,0.0277537277317439,0.110109511790231,0.0744044816072799,0.0207878371094792,0.0478391824350086
"1079",0.000153812106328594,0.134850562217665,0.645215753126243,0.0216188748911707,0.101941876582515,0.029430567117842,0.0372794375296824,0.0295091164285529
"1080",0.00692651606805863,0.0768594121231155,0.763938078263751,0.0544204736024983,0.0666614040348277,0.00016120995308337,0.018779773766673,0.0122531321879925
"1081",0.000158413156960162,0.0793110579288854,0.790337444797085,0.0417593291348657,0.0494807834147749,0.000158413156962529,0.0186550340438667,0.020139524366599
"1082",0.000147659924000914,0.0526992243435543,0.784832228279107,0.0638287343035735,0.0282445738267601,0.00133946321050957,0.0566935251029409,0.0122145910095535
"1083",0.012352537028485,0.162899975878512,0.626500238777858,0.0435642720726305,0.15217915209248,0.000147366672103858,0.000147366672103858,0.0022090908058262
"1084",0.000102132772056306,0.124493284225498,0.760320722033414,0.0447411755845806,0.0478583836937298,0.000102132772059187,0.000102132772059187,0.0222800361466021
"1085",0.0098725498033032,0.241757653735706,0.467214200054231,0.0681263883032185,0.100246734572361,0.041297200818239,0.00580705518941407,0.0656782175235275
