,Excitatory L6,Excitatory L5,Inhibitory Sst,Inhibitory Vip,Excitatory L4,Inhibitory Pvalb,Inhibitory Other,Excitatory L2/3,Astro,Other,Endo,Olig,Smc,Neuron Other,Micro
10,0.047043732883442366,0.19949163010608886,0.047002598869945955,0.1128217010080391,0.06655213505552286,0.08604164077666293,0.06308524129314284,0.0002659263121421399,0.05067280748998066,0.061367680874858076,0.04512783193016155,0.00540702773347752,0.059087663486407406,0.1293464506730145,0.02668593150711323
11,0.04013274524387991,0.05506981530509435,0.08078224173804949,0.06026073356848196,0.13874113403524213,0.03720611292277478,0.028497393213006973,0.023543404836780177,0.04633810397785804,0.0913002378030228,0.10323534349990837,0.0013169595432365078,0.08475803765485693,0.10656093868855887,0.10225679796924873
12,0.03170950101879322,0.07492376581856312,0.01715693041448896,0.08333933540841888,0.2317287786764422,0.0666217418543442,0.05068497530870112,0.03019232548510278,0.05580594933141961,0.043569123570196225,0.0048632133600879975,0.019497470062060082,0.07541413636695432,0.18416410210660517,0.030328651217822074
13,0.10207376778785573,0.05291019358318282,0.04271839937637436,0.11362611284731283,0.16873262935873887,0.09574045722500235,0.003489024419097947,0.07286401986374372,0.051098863436033065,0.023364500146450043,0.040716334449622166,0.022008426228997673,0.07219717721349021,0.04072383804523279,0.09773625601886542
14,0.03980147741045225,0.015139366543518776,0.15169171829158232,0.022983249223233308,0.07388969778957243,0.011545208174211787,0.06949094082128665,0.189969237152248,0.030713770398311697,0.10867555522195319,0.07587279628631138,3.547917280669872e-05,0.10205588791552711,0.0004134507528907112,0.1077221648460937
15,0.03754621180393795,0.02779379176370442,0.05944913341446699,0.04985063593562117,0.04904075412996421,0.06410577505936481,0.02498952602400541,0.23625885579401487,0.04840153729839012,0.06532119879768185,0.10865720560729485,0.01754972146460764,0.08217684472745687,0.06310184704068517,0.06575696113880367
16,0.07194246911588385,0.035486376451597995,0.042318882852510835,0.03439682312977194,0.07101995407950845,0.055698114073689735,0.08449015336412301,0.1484464480649342,0.08192803033450204,0.059073600016523516,0.08693756444774921,0.0003281091053458989,0.06838342304294602,0.14785442246290773,0.01169562945800558
17,0.058337918869078985,0.04793602259177387,0.061559234241575604,0.10648586941087292,0.0009523156412792252,0.00615743621145299,0.07633505653776206,0.16834089620382695,0.04622916751284055,0.031014590316285704,0.06737970007046831,0.001567850783260911,0.10767412747511754,0.08334738973195768,0.13668242440244674
18,0.038245076251512175,0.02406743994847972,0.0666711843687272,0.053593445002012435,0.05550271219439337,0.09928871316218213,0.006700163712873237,0.0017282476543077198,0.07468360293165155,0.07001739257079097,0.03697436494949288,0.03254973969735836,0.040101952969673116,0.007168868663402528,0.3927070959231426
19,0.0739254062570185,0.021175627028786392,0.0836001853251784,0.22704595680460363,0.009106946234876886,0.018056364796898115,0.1202891056879712,0.008790056895721378,0.1697860438233237,0.1013953464392038,0.005815523020081722,0.00012213285308913663,0.11311580094768853,0.0002973597922392974,0.0474781440933193
20,0.020584781057297715,0.09135869992811309,0.1718988614631934,0.05958008695196208,0.045985389631707375,0.0034395750468412915,0.0859226349772057,0.019218533505060385,0.13804707170730948,0.05986116943668395,0.016431797543155272,0.06603300489270315,0.06765464291800877,8.388623473489755e-05,0.15389986470602346
21,0.009536491666030171,0.07098650132712836,0.09605642370536081,0.04843616543125347,0.004112720250703832,0.007689699824046716,0.03616763766654,0.11814493442326089,0.0736695379699718,0.03833756762270194,0.02879379525746903,0.3834923503787273,0.08356567416370522,1.6608934526820255e-05,0.0009938913785736087
22,0.02041304702429852,0.05485010505516031,0.04562952616399155,0.06269308510830303,0.02389980174279841,0.06000816033855662,0.0070819793304256334,0.04610726896993332,0.02011908686564897,0.02623503237450309,0.0889018190542067,0.35354595588752785,0.08364207856732175,0.10652161560657397,0.00035143791075026374
23,0.16325541429404186,0.06232434066689575,0.04405112151557783,0.07940881565457128,0.026108401452261537,0.09372115740656946,0.058545310063873666,0.00023356440062526022,0.08468164846557072,0.02910887619650231,0.06533207385943712,0.06650598848692481,0.08737074984649568,0.12543831505408543,0.013914222636567303
24,0.19890659865259197,0.05455250767871928,0.0660976038839469,0.16348605372413322,0.05389282961301524,0.041150721486962166,0.015322785342557857,0.00025288170973230385,0.0681122124824404,0.014402698692470933,0.08030566762565981,0.024844535166742444,0.08737864490084825,0.0002064864843152048,0.131087772555864
25,0.2446138890918901,0.0695676826443015,0.08663507746031252,0.1074628752961564,0.06011244571800432,0.032601318431963094,0.07468771473724664,0.02657522437783509,0.05566652914711691,0.026443856177714626,0.04358075333490095,0.022076527833573948,0.14893937598627116,0.0006522794164683584,0.00038445034624437344
26,0.09353647820411398,0.19456427771844356,0.07856383834097959,0.0771224391701113,0.0019445491598059131,0.06023999197649623,0.08012934670763856,0.057634559581561835,0.04147917820274839,0.06327861692330095,0.030347089933565188,0.0998791485267458,0.11298894544968259,0.00014478689311945604,0.008146753211686656
27,0.05484242440818285,0.18971492615599567,0.05065705721868421,0.05454123603413139,0.0013918786337898462,0.009717954619273361,0.12322470161883725,0.12200068192237329,0.08369214616397666,0.000264426147886813,0.15008972522767458,0.04547143674082443,0.008392654728686461,0.1058172289946385,0.00018152138504470692
28,0.03312850681806069,0.10051496384592187,0.08930043710710207,0.04235250547243144,0.0011376528437316304,0.01736185576025903,0.07277967342327057,0.09213466190499943,0.054580257767084486,0.093139525725583,0.06598436331800574,0.18721654674063662,0.039809149607862644,0.0011125299379877124,0.10944736972706308
29,0.02910320649660742,0.14357215275875782,0.052852439145230634,0.09689100261093606,0.04309805236287176,0.052056340899520076,0.033519196297357216,0.012089233695682818,0.07468235313677093,0.09201917423053986,0.26295096078384056,0.00022419371071953439,0.027736011621983258,0.07913265748271608,7.30247664659778e-05
30,0.04339673022064133,0.062324061698357226,0.06009085530178479,0.06458874510671386,0.10364244077526524,0.07034838071441836,0.04153408771076543,0.0001521309134065832,0.04526202551328361,0.07035988028928641,0.2330505549375746,0.011528928649737286,0.025085890901407427,0.06831375907581404,0.10032152819154383
31,0.050311634179860266,0.04103948884913347,0.05070783978222585,0.04958390235516649,0.11259288094015282,0.06724651005955362,0.05723003246642166,0.004635134408892023,0.04426113318206807,0.04228992335402991,0.20003959040199285,0.006524330568584159,0.08250554259931342,0.054659025434477586,0.13637303141812782
32,0.04785792254355708,0.03487924111011141,0.043767876644088675,0.042852160236986916,0.0934030845675515,0.1087021739173377,0.04701178916475495,0.13748481092756348,0.05714362913947669,0.10350055266866864,0.2389073698753716,0.0017103796306766476,0.023262715647219694,0.009423196851131093,0.01009309707550392
33,0.0492386868757081,0.07275220174064163,0.03216712287118967,0.058176727172634446,0.067290073606069,0.04325052629504202,0.07147561252884588,0.1524614643652307,0.0893298528390391,0.045390185312795886,0.16908754907513537,0.0005085560211946743,0.0639649041033007,0.0007342846738794933,0.0841722525192933
34,0.03858054837745827,0.04895548678750905,0.04663550354575977,0.06450833066168206,0.04693276772526931,0.05008962118640551,0.0510865388051749,0.18505240772210785,0.054946596703631806,0.08876718917542237,0.15082051450682812,0.007112314085525996,0.03198622197214751,0.07887136359489241,0.05565459515018507
35,0.03126325828663952,0.03829186401696145,0.034563856646422586,0.051923495025855575,0.030078349583012542,0.090024771866412,0.057448640293393846,0.129071322408543,0.022013668994317816,0.060915760907277974,0.16160121438823344,0.034977782193738184,0.0654614895010311,0.06242471445015275,0.12993981143800823
36,0.03895008495130416,0.032073231178012744,0.009744147975452712,0.053708390133701475,0.0275873236373437,0.06072746220464854,0.039213796654935365,0.09947912219421803,0.03789306986471936,0.06354952091867182,0.13335221215120835,0.00012566593998388406,0.06642659339628806,0.1613025301436674,0.1758668486558444
37,0.04539177123925022,0.03398906625529282,0.05516151308080869,0.038474238679475414,0.008200251502058869,0.06744654499426085,0.14170451947391877,0.00011630599042381146,0.07268126841197937,0.02047504955716134,0.20399116888714178,0.0074199509920559945,0.026567564794199656,0.1483900896624631,0.12999069647950934
38,0.11292874379349518,0.07668750037638568,0.07717706442309814,0.10733372611678121,0.017581293719166172,0.08553017064181255,0.025592182233378027,0.19783509719528686,0.036286171521733246,0.11033990371459239,0.02414365653560405,0.04956704660006961,0.07802819539525817,0.0003089555227410595,0.0006602922105976484
39,0.056877954640263836,0.024598185556696753,0.040977422463455655,0.06504544326239635,0.012920432493981015,0.0811441847573725,0.07796239380850258,0.014324260617751184,0.03311871792080742,0.00646842692186274,0.08295456383966139,0.26746452541919624,0.0209114656691587,0.21074082332820265,0.004491199300690956
40,0.046737566633477265,0.016359409754397508,0.035689407556410445,0.10336917241009629,0.011196100720550398,0.0637395312940301,0.07347048376810657,0.04199099912569537,0.053130316423811615,0.12519619288069064,0.03492206633202688,0.3325483641852752,0.04487713031337636,0.00853813925505594,0.008235119346999411
41,0.05870467791403254,0.022700265833060992,0.06763710574554539,0.05297700282913064,0.00660902265003317,0.06299466054937357,0.02703672602490613,0.05179341428505774,0.08002843012405546,0.17103540432465694,0.031386661826839246,0.2870245726979761,0.07819452370854262,0.0010480981277215078,0.0008294333590679253
42,0.1350994204902321,0.08294941740539623,0.08885867862935874,0.04371974847571057,0.035320950646412,0.01774533160022368,0.08401468428713643,0.005130252079571334,0.0691932697401393,0.08755495644905119,0.015138490976613858,0.10603587080724675,0.09352385856172818,0.08926000968083961,0.04645506017034005
43,0.20840822195428876,0.05574068935315711,0.05733008206333425,0.07073176138964092,0.0509841004840798,0.06972620888693556,0.039970435150504795,0.008985330070514656,0.07167209168556352,0.02678519499271552,0.07489475280911174,0.024514966507904027,0.1050114981242905,0.04636586096003007,0.08887880556792878
44,0.14077044094302404,0.07277855699559675,0.06948599633251504,0.06170235808838251,0.03455110476596741,0.16154839101224797,0.024402892266045265,0.018877676316652933,0.09450601172993016,0.05083638609825088,0.06380024975857784,0.029807784035365062,0.03581250513639317,0.0049373412390998775,0.13618230528195108
45,0.05713080897887934,0.10845680838932566,0.09372130529663099,0.06877010137219623,0.007418514971461963,0.06663466640352966,0.05301427310643071,0.11243809384877053,0.13452424857491854,0.0750411268752696,0.12881793019768079,0.02305150465249773,0.07085455134991145,7.05881318908589e-05,5.547785060595993e-05
46,0.060835698036784895,0.16229551397780698,0.05080649543902039,0.06214082791103303,0.016634095196117527,0.051944684432248575,0.07395339598252354,0.00044942907338966565,0.12222483102315504,0.05568818832955249,0.03737372342604266,0.049743317221324225,0.05044097505378122,0.10190092330188466,0.1035679015953351
47,0.04663343367978895,0.22482838751403925,0.08102299210664674,0.09670559175664845,0.03969186104331879,0.06237842485813987,0.15583245974649668,0.045393114510896324,0.08097593385030644,0.06600869872688742,0.009204013503617683,0.0031524107795461,0.06341086282131747,0.008287983688157584,0.01647383141419225
48,0.04495525993108505,0.14587984310272256,0.06816897637376668,0.06844216332089473,0.13953602595678072,0.08355421018886294,0.08053994475663181,0.0005345531269405106,0.058541121426624605,0.05202110514954393,0.03921645774794301,0.017296330097292756,0.08671462646443429,0.07993326734264758,0.03466611501382883
49,0.049963061931630706,0.06862680171195606,0.04497076273701957,0.05112300314658134,0.19556131472155464,0.11653077308683953,0.03710523092003787,0.0007561531430515591,0.06838586178760793,0.008119485022419187,0.03751187970372886,0.007625649595480136,0.10618207531300136,0.07911246212421325,0.12842548505487802
50,0.07139057316059763,0.010187804245178029,0.026018469889729823,0.06166380884927852,0.162349826531956,0.12119804707137535,0.07321677023932933,0.004972276592875867,0.039612894361134694,0.04197820937250737,0.08746357743784924,0.0021781150642715052,0.025722879365079835,0.26366393685583955,0.008382810962997228
51,0.05811617169634567,0.02921753988191791,0.040816742262711585,0.07152304179741589,0.0696256937042116,0.07636535304533118,0.0728545257271233,0.14423505747466697,0.051592447275762676,0.011810487934231761,0.12553716105834334,0.023123443504708352,0.05277165826064364,0.046364907994171096,0.12604576838241507
52,0.06406207917124639,0.02084090396609882,0.05549748301609534,0.05167290318324272,0.018952939584786107,0.15716067829760622,0.03602426858822357,0.17218279925217633,0.03484640989632287,0.025274679503096545,0.019989950321077032,0.0001249987709430257,0.060612945786016094,0.20106661429326067,0.08169034636980825
53,0.0854856464069942,0.004712403795234642,0.06975564343525006,0.118907528801003,0.13459689851004172,0.04299095767212328,0.07106980563753774,0.2153864260127828,0.04232275252550683,0.023597353431970246,0.0025587242400067546,0.05294225137689076,0.05986063072033777,0.0006121500458618579,0.07520082738845835
54,0.06694262956226102,0.0018151887896539559,0.15962542085320597,0.08339476730230108,0.0549116544707733,0.022082417433236915,0.06557703649975184,0.2414375611630779,0.04452597799165049,0.05114349341117355,0.020602149373460645,0.014723495408412232,0.1063245241800846,0.001629968905173804,0.06526371465578269
55,0.029530470996662783,0.01159993522623653,0.057992378627578514,0.06057433682485103,0.05617905190254099,0.023552101779034364,0.1817123288157598,0.07523407122601043,0.1030947711872541,0.047280021895200156,0.027149748184630857,0.008406367676050302,0.09884110499694312,0.0008803402386014093,0.21797297042264563
56,0.05403486003487737,0.020047138044677424,0.034883312583901586,0.017259902906521813,0.018642316644010608,0.08199529017817511,0.15167578434427423,0.015186686065680188,0.18683404484076396,0.16808320953589329,0.19609790322099413,0.001190660709953484,0.003147204355648062,0.0007317006025171092,0.050189985932111644
57,0.06979466199298848,0.10433157930923657,0.049851726610982534,0.04153726614342635,0.000897450935172023,0.05978867003144112,0.07791613040375352,0.1326219829757922,0.040636112815886596,0.04406276981889935,0.04515213402802196,0.08341950454198173,0.06982094718787092,0.00646248351939118,0.17370657968515546
58,0.02845794758311061,0.14085086516057635,0.025644336037021317,0.056402693016506196,0.035062585887482,0.05695283263985226,0.08099849907229514,0.008096178054951044,0.11184401479347508,0.05952069282429968,0.09699831819327416,0.1495046318261778,0.06359313663953445,0.0002188586948239163,0.08585440957662002
59,0.055128334801836494,0.018018993286085375,0.08333931818201393,0.07185158116375323,0.020341500956225975,0.029246411446318572,0.04965941182724027,0.02542950062531463,0.03531862653674449,0.07106557767945151,0.08436095674555166,0.2847817404066059,0.1356315574831557,0.03208205714963107,0.0037444317100711346
60,0.05357725740234617,0.005547005245755161,0.04698971116057641,0.06222974709361993,0.014844061315682111,0.06491493019168079,0.08542877505999631,0.01672787784188583,0.011821484138254328,0.09227571740941641,0.06121311974999838,0.35518269068079805,0.09669308413656157,7.092579805403878e-05,0.03248361277537449
61,0.10780947691597165,0.12124889549808074,0.04536522822668129,0.059791789357388936,0.00252222481372998,0.068710929573052,0.08602747225959323,0.0018698410936944761,0.0424668591927361,0.10247671426525451,0.05887265888450656,0.08995548485263044,0.04915538054560982,0.12468181736719887,0.03904522715387142
62,0.12560316507937266,0.036961154695409816,0.10048384121996942,0.040748966632239696,0.06212901232052068,0.04513651804156011,0.054037025208288694,0.049414351793753274,0.07210427184907323,0.12441152056191224,0.02341190245921518,0.0337753830646508,0.05167261549386999,0.1795798469139353,0.0005304246662288902
63,0.16887670709895378,0.05045374452522026,0.09222420761579966,0.06926449302314568,0.0424427398019894,0.0699278407252074,0.04770632325408885,0.000789692955625432,0.03941536931626299,0.013561483269675274,0.05035879075998192,0.031110546138506816,0.08631784245858001,0.17115305275330864,0.06639716630365389
64,0.09517712491697788,0.20418098759498404,0.09357322960340472,0.05388781116889863,0.0025054495393910226,0.014849682171261522,0.11367422758421207,0.000343992701479979,0.07888221770630134,0.05573037943414292,0.00027619291214935136,0.016010601399292442,0.05741619490106729,0.21333217679398794,0.00015973157244884698
65,0.07106248352672805,0.22261951612124414,0.06281701484447826,0.08877958638081897,0.0023583890180259993,0.09184074960710356,0.024293611505292773,0.0008717524521791023,0.057175628106999804,0.07167349691759098,0.035782751487508535,0.12342768601640035,0.08966722742813606,0.0005166137512807295,0.05711349283621266
66,0.05486531018634072,0.15356072645290578,0.07699278193743295,0.054426119103338895,0.0158709298975069,0.08308010888566128,0.05846751971969349,0.21621543285371334,0.08034967597778302,0.011672943752721425,0.025589727138350882,0.00035242757780334764,0.007896375472484746,0.0482326095788389,0.11242731146542433
67,0.029378895383857982,0.09876648208629908,0.056004242968160776,0.07538844665927348,0.13584427371876806,0.0501765072398383,0.045988804521307006,6.479098260761674e-05,0.03794080486467837,0.052284192875939266,0.11719371086407544,0.049230388132010534,0.0400484182530398,0.0001728793909711966,0.2115171620591731
68,0.053577921623567934,0.026030906128211673,0.04048153942463599,0.06265139414411532,0.22903718515207822,0.08660932082238222,0.03131874153985502,0.0012880853683333207,0.07326650672530094,0.09487797371358922,0.08616491917300986,0.023825737365889627,0.032387839329901545,0.10297676113673247,0.05550516835239667
69,0.07236059619779779,0.040911817199684807,0.05893540779999037,0.0678794967906592,0.24039631346028145,0.05236477212631812,0.057904605947178674,0.002946350267298197,0.05169466211793043,0.053102745499405204,0.03839424148559947,0.06346446139957883,0.05740033461258353,0.09714230374204742,0.04510189135364652
70,0.07759456731558548,0.06668594966007024,0.062397800410280486,0.07043133394616884,0.18416625091036823,0.10394330500340991,0.0625182428260671,0.04441057151379496,0.07919653505555482,0.02465806333053511,0.0336246645455564,0.04199154597994846,0.11745039367065137,0.0004359799013070068,0.030494795930701608
71,0.06898375509950337,0.033445364579527195,0.03638029903409772,0.10627600072024852,0.08132988594187196,0.056200943858789286,0.10817295497689196,0.18816023501308285,0.08106009469711287,0.05936871998524145,0.04448111002265664,0.012700976691549633,0.09950479569313972,1.598145432331834e-05,0.023918882231963506
72,0.05815891275074154,0.04189943332245092,0.05852524817529031,0.09627694144414847,0.07567673067917485,0.16398814215281202,0.06259191330896749,0.13442534705537285,0.0816443748008748,0.05684132441127107,0.05533159007271079,0.025919744802096994,0.05999264596970269,0.027987180009250424,0.0007404710451347858
73,0.0856941111941093,0.013924083776851344,0.05828629234445467,0.05243623166025179,0.0006305101164636367,0.04217562979947249,0.06175396128548505,0.309429397681334,0.04872363655198459,0.026135726801519283,0.04966578696895338,0.00965697861480451,0.07055737220746927,0.04147583325081067,0.12945444774603607
74,0.015042988170993626,0.06586639907986973,0.052949676188363916,0.08742022881127355,0.0033067454666141625,0.08541549654754439,0.14985889499635302,0.006005606041256126,0.08461602587055982,0.028184700559979375,0.001082889899164776,0.027495407011755908,0.06537337728273457,3.489425233586542e-05,0.32734666982120114
75,0.08560901232653567,0.028506534547222878,0.016314442620989588,0.13921906042800197,0.029698570859606126,0.1394820597512957,0.03198128292131874,0.004576625585426373,0.26017704306292627,0.15749750050732136,0.003229545353919921,0.08286745963745684,0.01820332434557063,0.00035435471482986,0.002283183337578035
76,0.022768832001702988,0.16219982879266895,0.05385334023734334,0.09460397519392161,0.09608149485473795,0.02883663036560496,0.24616420128720692,0.005364154873103924,0.05325488341631941,0.07287300489637434,0.0027803779994817136,0.0005545417743597213,0.12435065796916903,0.0027618624477421506,0.033552213890262986
77,0.06672879046101908,0.17432367815268704,0.11633915978296713,0.12996540325091333,0.008155973664603485,0.025482918506816884,0.036173583269998845,0.000974221475352976,0.2049299136125984,0.06337867973369042,0.012376984438394783,0.039477795611103504,0.08662744727829137,0.0022574910912296154,0.03280795967033313
78,0.026274077665961536,0.043211848727963686,0.06621954140197749,0.05276013966683446,0.06659787981198856,0.08383952836476105,0.06580137982083727,0.0002565289367756564,0.06796189473187017,0.13913977565454008,0.06604765450245921,0.3213633515374793,0.00034129607853428324,5.403213484075777e-05,0.00013107096317653265
79,0.04401480196658172,0.07374349671258044,0.047999508874767734,0.06400298258030225,0.011276550384773988,0.033655672005814326,0.10431653284303068,0.008036854673671804,0.06691202916625294,0.0955782368239586,0.05910475479225275,0.30523210422445174,0.07872122525343171,0.006166024779296522,0.0012392249188327635
80,0.11883629977941054,0.08777874005559767,0.05843958483804772,0.0769588571297593,0.005583352547499178,0.0666872115650479,0.08524941840512841,3.5868769872527534e-05,0.06212975836602917,0.058609224068958195,0.06674394185882399,0.01719449838954959,0.10050837393830081,0.0001634144705259186,0.1950814558174491
81,0.15487774450088845,0.035232975539241894,0.06679563827814676,0.07776718411561644,0.010164123588946349,0.024873935765815473,0.056313698749010974,0.07898794653700997,0.0501489326645586,0.13234783485672294,0.10799720384184208,0.030412635607041313,0.05706320849169101,0.04806064380661192,0.06895629365685582
82,0.08367845702422728,0.06337975389721737,0.059110077948333485,0.07765352842989623,0.02062618291780484,0.23111689115510517,0.07898225450507604,0.019136003389527676,0.12706780259177758,0.021628797899289474,0.14470060059652484,0.03946943086888287,0.032860465704096384,0.00022078752186397083,0.00036896555037676626
83,0.06104138070502405,0.08945871483889065,0.06459515381265743,0.06236053041354499,0.0205116103376939,0.1474952073447309,0.10255553439234043,0.045073363165595605,0.08564593683892904,0.050375104054940334,0.07186820799883202,0.04993337653309287,0.04092382070227124,0.0010195318784717773,0.10714252698298476
84,0.03931697259732668,0.2516599472254377,0.09588269846661182,0.0942299892671319,0.009517390102921353,0.07281050721744034,0.07949367826296082,0.002887852302810062,0.11684784586747941,0.01860742079282898,0.020912696665362787,0.0013082297207727541,0.08364546019652784,0.0002069229299738977,0.11267238838441361
85,0.049775652729505966,0.12030490536024492,0.03193468279827014,0.03352518700402641,0.014835168870362153,0.054784745209999826,0.05142645755282674,0.013530749207753365,0.06815158492838196,0.09338900185773116,0.04398207455477521,0.03654855937782261,0.08109452057361397,0.2528173443010076,0.053899365673677944
86,0.0705542954518154,0.05174446527131965,0.10731650212911029,0.06385063919695327,0.16762219854774157,0.048637274478317595,0.09444381986269197,0.00035319405379742423,0.06431975583272331,0.03280282939749496,0.12813599453086985,0.06666689163116163,0.08319999167353534,0.0021467356536072815,0.018205412288860422
87,0.03256465472764359,0.08594183344742247,0.0669837950878323,0.06334271551914847,0.2790024016439285,0.044306856481709025,0.052528779627228496,0.08835572748242407,0.08923731625883682,0.04467604260106249,0.013609101084539414,0.02599907003273913,0.07576024369222162,8.011735231829332e-05,0.037611344960945356
88,0.06281247122763804,0.016036116969264522,0.061426100563053386,0.060790589778599614,0.22625357198100488,0.060012777432163766,0.029392998282460076,0.0002208908160518576,0.04872259331966983,0.00021201672694108197,0.09808198598791955,0.00784298331138944,0.07530637203983721,0.11921291172530676,0.1336756198387
89,0.03307577337756791,0.05752985865846525,0.07255738070936654,0.060977802777248624,0.1336834196121964,0.09524636843734909,0.04327876709815889,0.12314540118685796,0.04807812199809903,0.1105805646858748,0.035271435432200696,0.08296024393624818,0.0502886692456665,5.577823172099534e-05,0.05327041461297915
90,0.053207669753624884,0.03166659754965372,0.08144910392462044,0.04567307885836646,0.05261092813802244,0.0469809406111167,0.018933054060632504,0.18900070885335035,0.06220864045796356,0.03606361864465141,0.06204183464084964,0.011748467607876512,0.06344303433747478,0.14358361988344753,0.10138870267834905
91,0.050282444235925775,0.007183801093433965,0.042155488794547384,0.05038428665339507,0.0005665727119758367,0.0010733377674480493,0.0749856383377177,0.05639760949912913,0.032941752023719136,0.03329184345303527,0.012328452202236165,0.045218809981756,0.1112238149533466,0.2936049738724211,0.1883611744199128
92,0.02667498448467887,0.026550671446710097,0.016966549175228943,0.04213018639069317,0.060718954071401834,0.07377468732495168,0.0663998618188957,0.19867549985018415,0.0764461976757791,0.007486118667148535,0.08264828240056526,0.010145883112978833,0.0351715263176684,0.17842003748298194,0.09779055978013347
93,0.034592882453577,0.019089340703158462,0.039774836384460416,0.03772604153144712,0.048400513063762515,0.05001072441864317,0.02727601929086588,0.0458108163629316,0.10703875163993157,0.003007728801049983,0.001109409401305487,0.028537343613940384,0.0008578961739075999,0.12242432828340756,0.43434336787761124
94,0.0482819150164288,0.03279409369838345,0.044991643693788955,0.04512168385353614,0.025088558161100068,0.04585348268262463,0.08032303942940686,0.0051064363432550604,0.07303331074920909,0.025831147719581005,0.003583039740593635,0.1722615804336688,0.12322639234740174,0.0004777416662006315,0.27402593446482115
95,0.06860966518338364,0.16885532751289556,0.07144145014823906,0.10769253868585632,2.2925337738979018e-05,0.047837426523409894,0.06198512480097794,0.0033794865250107303,0.054611310152248106,0.10536137403662006,0.14054149665259516,0.09053696256631084,0.04165869731716161,0.0017656039987029761,0.0357006105588491
96,0.026784770143277663,0.05266634335556653,0.057765058437069354,0.037450397717335424,0.02664321761982926,0.031047097521079408,0.07684848268904007,0.03228571194499824,0.0669455011077309,0.12685146539680164,0.047999401757922874,0.2572139062165127,0.040165197335701355,0.00018926306168139202,0.11914418569545321
97,0.05062218271556816,0.04574250418066639,0.054157862265131154,0.07184879976011281,0.03646848938341164,0.0421720491027586,0.04525813265357219,0.005783758045422338,0.1053076546523956,0.10343640764562793,0.009360302647635373,0.3761647620792328,0.04921352446926209,0.00429686628087526,0.00016670411832768098
98,0.054543823075903664,0.08338134416295781,0.03254211902875498,0.04473196830606121,0.0020056539042354543,0.04856685246293507,0.018329863384986426,0.05949002686692035,0.039972612518048484,0.0303791522569536,0.060911778785962635,0.24509410047394056,0.032715945681206976,0.19505745397874688,0.052277305112385895
