"Endothelial cells","Fibroblasts","PVL","B cells","PCs","T cells CD8","T cells CD4","NK cells","Monocytes and Macrophages","Dendritic cells","Epithelial cells"
0.245541766859951,0.035107959638782,0.0597235244675689,0.0254739509028211,0.0111683037252603,0.0146309553093391,0.0446988438653592,0.0104774548510712,0.0613948897333997,0.0208531037872563,0.470929246859191
0.181121186314465,0.424729150455546,0.00956171550597722,0.0102499140160381,0.00252533780680372,0.00847686754173042,0.0124140502530672,0.00278462881810498,0.283225099167196,0.00820576518228559,0.0567062849387859
0.133814069991298,0.0973495087739081,0.1088245760161,0.0879132465430699,0.0138492710649088,0.0205319535321083,0.0492015189224231,0.00363886692271167,0.164827554204136,0.0337514335022412,0.286298000527096
0.078854439660746,0.120556265459462,0.00847756999442142,0.117950354370319,0.0543123196016987,0.147008326711042,0.283014137429663,0.033128712696138,0.0877922831595815,0.0368425871551208,0.0320630037618085
0.065200345463058,0.0296578993893373,0.00862420845908688,0.0393557250777478,0.385619091064561,0.14860223212505,0.0886221424023378,0.0278423570011907,0.026910387039014,0.00583618472205269,0.173729427256563
0.199533313134748,0.130713048827832,0.0366857187482587,0.0546179368907402,0.0619566228630936,0.014016824520006,0.051862429955904,0.0138753086263031,0.206171044705573,0.0268826743555835,0.203685077371958
0.230798085084264,0.0900471915319717,0.053587593917394,0.0583732717971369,0.0154916171461293,0.039221420279887,0.119945773074602,0.0111705893961204,0.174934521477768,0.0329465624081213,0.173483373886606
0.213266623609916,0.109803333801097,0.0688352899121046,0.0314052344078732,0.0342966605257383,0.00862264230239657,0.0117305964817815,0.00500391172951836,0.42373759340473,0.0106333515255918,0.0826647622992534
0.158528067209207,0.221981091423691,0.0197608538174432,0.0424250109983531,0.124803726117254,0.0662248420883211,0.0752732250839903,0.0122501998834302,0.164915662720326,0.0266044755824617,0.0872328450755222
0.169933526778573,0.0489885944711684,0.0288808350014479,0.135401876944789,0.0262688689348916,0.119931378046328,0.2701766841838,0.0576332304410254,0.0596424695215468,0.0238104965638818,0.0593320391125478
0.0421768004146725,0.16487610770431,0.0130079401741761,0.00780401925452931,0.0153657264598556,0.00133392361365175,0.00119626615333451,0.000366818042883678,0.648501023918677,0.00482015186900079,0.100551222394908
0.0825460117720044,0.0992841616306326,0.0360084990645356,0.0407329589146069,0.0413329451000353,0.0291852436529543,0.0259185405756685,0.00345347264623506,0.430510660214583,0.0142918878897699,0.196735618538975
0.293518014799874,0.0236451646460498,0.0486404800568853,0.0857975873771684,0.0113007018121327,0.0285741929629334,0.0411611046016044,0.0124444995345176,0.0276902077018493,0.0302401136648615,0.396987932842124
0.224164090670797,0.0316258918170109,0.0496034056620995,0.0390742281071948,0.0508377679105391,0.0196142410597671,0.0472696477171406,0.00757611358086624,0.0724513026581246,0.00858316446119278,0.449200146355267
0.18921993773986,0.406163678897617,0.0305325046713407,0.0329905032400529,0.010487534393909,0.0193395127516964,0.0200822905652598,0.00543657383598005,0.266004190465906,0.00761316301945547,0.0121301104189227
0.163546307837948,0.0262577454538596,0.0560111600545616,0.0390235215002645,0.0529775677844811,0.0308880330091075,0.0535784874397517,0.00958123934272422,0.0513812615776316,0.0352743354907594,0.481480340508911
0.140451767922089,0.037321247214443,0.0679429048818962,0.0312044142401035,0.0154618078376957,0.0141251864575497,0.0475620420478827,0.00361751659095114,0.153311427306066,0.0689497226928733,0.42005196280845
0.213277066025582,0.118503518083034,0.0421495952953496,0.0921297940588007,0.0929232945769082,0.0697027961088411,0.158370841670411,0.0146964473997549,0.0421356159411696,0.0276619700790689,0.12844906076108
0.319778505008697,0.0221680091995593,0.0513036182503346,0.0550895281253856,0.0102827539961523,0.0371366984790219,0.0497653425961192,0.0138860242118404,0.102499298252163,0.0243177477283942,0.313772474152332
0.161460946735147,0.0966676408938297,0.00363598994038262,0.0909003168730468,0.0710573595736976,0.0641954691353632,0.260211834006551,0.0071802425657127,0.187474749194149,0.0233566864137179,0.0338587646684013
0.338021276060309,0.0586134494596431,0.074400591221728,0.018919285475888,0.0103356989114956,0.0141937642223576,0.0373821625694276,0.0090581879136333,0.111540705204684,0.0067058610420262,0.320829017918808
0.174584384344077,0.0366126885218838,0.0735728791076462,0.0927719094418614,0.0264721775849843,0.0317979775752438,0.0803585079888327,0.0103973373728348,0.0573694228414143,0.030195902951369,0.385866812269852
0.15692436110378,0.0396976337825581,0.067732093653758,0.0409569284069847,0.068123512935053,0.0150858594127962,0.0227175129887775,0.0104466805031803,0.111751034393833,0.0106926135272858,0.455871769291994
0.431161469506546,0.10383416040432,0.156227881326629,0.028204174042041,0.0098230756372746,0.02210488410996,0.0157572185550645,0.00643154902926279,0.116493496377865,0.0308944969524187,0.0790675940586179
0.205852744702288,0.0700629177248701,0.0792465413862821,0.0823030194154881,0.00606068276161184,0.0399808132837007,0.0348302259376617,0.0120209584969503,0.179058391073815,0.021500005414947,0.269083699802385
0.091708213191152,0.16265113016485,0.0135657572882452,0.0956553536468413,0.0858372904471227,0.145544227439084,0.173610015131792,0.0182711032346841,0.16037425177674,0.0160984532503329,0.0366842044291568
0.169051126169922,0.295226488651361,0.0225337613687209,0.112440421728829,0.125312818066409,0.016944684781102,0.0433713930455155,0.0169637116336597,0.0992995282331066,0.0208532473008844,0.0780028190204897
0.215130749648983,0.0747562844171794,0.0774798746923527,0.0520020086327259,0.00285926820976883,0.0123831705349726,0.0264266986676223,0.0068570918103324,0.293506680387131,0.0383135719843115,0.200284601014621
0.164189584382089,0.130548926503325,0.136819506380013,0.18342819871648,0.0102840189088357,0.0877240828230616,0.144627373006914,0.0147110798091042,0.0566681983559508,0.0206713969928881,0.0503276341213391
0.0404914573340551,0.159641964236709,0.0347091669753012,0.00513359774891234,0.0784005067544401,0.00325628239829933,0.00199607765592404,0.000564819849421619,0.599097865219854,0.00393426311627329,0.0727739987108106
0.220487744086662,0.236991498501646,0.00921236045824157,0.0736810672818815,0.00647193496692707,0.0495597903274135,0.0523264349132548,0.0314606268932714,0.150716842992533,0.0156553411751309,0.153436358403038
0.165283777327428,0.284983373203647,0.0233553223333479,0.0345473281709952,0.00896956531528296,0.0960139837996458,0.175391874030148,0.0100228094286641,0.105640981279657,0.0243969984653033,0.0713939866458805
0.182673019193749,0.0950769574609915,0.0896507704291133,0.0252860038610717,0.00843606913237564,0.0240685122410344,0.0200422615546103,0.00473333898561684,0.487887158604735,0.01621787895382,0.045928029582882
0.241383992396627,0.0204820093353929,0.0574100238742112,0.0229682353191903,0.0635541943699719,0.0343681896061101,0.0213757097921598,0.0161010213115075,0.0312455395746045,0.0307119983032711,0.460399086116954
0.0783845856964324,0.0494596200802292,0.026783936739749,0.264714151359832,0.018750595099819,0.125242598950748,0.26598118017611,0.0228638412509465,0.0755689309678904,0.0347271409990078,0.0375234186792353
0.119067616789779,0.0702446019881992,0.0498346819348809,0.15861222480554,0.0593183455726284,0.0981669483949335,0.0835558500366121,0.0283320910211921,0.0451893737949156,0.0512070709997426,0.236471194661576
0.233399983534261,0.131658109987748,0.0973823025326573,0.0563901235240327,0.008117532744853,0.0139690728440087,0.0188925232448751,0.0155218178125196,0.291655218407291,0.0224466502968228,0.110566665070932
0.216103152853091,0.0806433705730419,0.050338439608627,0.153443811691303,0.0603518710474671,0.0241775377189408,0.0351653167720985,0.00735684168671976,0.0773054947289757,0.0575600852583624,0.237554078061373
0.122247587142431,0.52134604465567,0.0207999082269036,0.0623972513980015,0.00485316987764804,0.042522642861665,0.0667244998918057,0.0187677536781453,0.0625651689196094,0.0168852303706141,0.0608907429775056
0.305611809055882,0.0334325136273352,0.0556377159677606,0.0381074991383298,0.0565565118788918,0.0366471309662884,0.0472809885176631,0.0102581410920517,0.0665487090979037,0.0437785661421314,0.306140414515763
0.227836829645566,0.15536042380747,0.0610853971107816,0.11929466599267,0.0249407969962045,0.0373590608535181,0.0800534452189635,0.0219916171391976,0.0792620694142584,0.0506170217537834,0.142198672067587
0.158013259703012,0.0859551312060252,0.0578835134017318,0.0928082614941432,0.0761094340375335,0.0856309093210159,0.100950382507436,0.0180946839472415,0.211773993747374,0.0171798107037242,0.0956006199307622
0.28015039700109,0.111497282566511,0.0686369783357394,0.103612952615002,0.0320392328428986,0.0370239629288663,0.0473848497927763,0.00949337786233553,0.100921645422655,0.0220427672257978,0.187196553406329
0.238448736901814,0.231710881967452,0.01074896435784,0.108881064815816,0.00763548918002834,0.0174344430411361,0.0395580350251801,0.0176532923130366,0.141417627208673,0.0219670392753093,0.164544425913715
0.207170444653988,0.100330774703625,0.0505180844964522,0.036567858978861,0.0293274172439576,0.0239503716242736,0.0270017257632832,0.00311760444740399,0.28217991382491,0.0185482847651377,0.221287519498107
0.0357252681695175,0.186515686378188,0.0253723667657182,0.00175864643680666,0.00432655648415652,0.000577374304955474,0.000226402559772089,0.00012433464365909,0.712017859815669,0.00165561632021529,0.0316998881213417
0.300611111316789,0.0559445168212184,0.0554342264949695,0.0876022114792081,0.00588978774883194,0.109086222775954,0.0686685927619392,0.0232624822666542,0.154652288876089,0.0238935457227974,0.114955013735549
0.131688181391713,0.249804099769601,0.0554744571069816,0.0367274042732818,0.185322337662708,0.0183037898729325,0.0192904190722489,0.0111021010648766,0.175639815086153,0.0344766245543514,0.0821707701451523
0.234534546197947,0.127032631403567,0.0670836845488004,0.0516059776679634,0.0846500072712051,0.0620010404439825,0.0802741871171097,0.0152879054797336,0.0538478104836635,0.0631249072015644,0.160557302184463
0.185029704290488,0.0254375366175066,0.0502973119047511,0.0420058672680382,0.0951227288383177,0.0319751295567745,0.0416379969812458,0.00631601697407245,0.0520659508752865,0.0184481591540999,0.451663597539419
0.12993529203396,0.0431923663367425,0.0878196038798669,0.0857467850329423,0.0862433350123984,0.0102263862873944,0.0560925885217362,0.00956842224989094,0.0771102706913568,0.0529377268700197,0.361127223083691
0.230375548676511,0.0643506786523811,0.0782837245754424,0.0978145347686125,0.0128052002722147,0.0627093306897625,0.0544231261874764,0.0292902923893614,0.0833249802490489,0.054652246743019,0.231970336796171
0.150019655955876,0.0663856771526063,0.0885835511294233,0.036342317436146,0.04278174124529,0.0198125051057408,0.0423531777602361,0.0103348696091728,0.101666275490017,0.0384256778124779,0.403294551303014
0.270170711689005,0.308635103729287,0.0595765292720567,0.0553234205340218,0.0154651815178339,0.0336336602535938,0.0350924617561298,0.00811393801782402,0.122858621031917,0.0138821682978205,0.0772482039005107
0.26447037917236,0.0428509059049201,0.0473944948713517,0.0941617206785292,0.0324844876587697,0.0240750380737603,0.0595199593117072,0.0111398200106321,0.0741666028511838,0.0703073891360439,0.279429202330742
0.113405095237061,0.0902876949152604,0.0512508272508826,0.126284358599261,0.0172139528689776,0.0885812062064255,0.11923685088562,0.014291342090694,0.175063871101568,0.0135052084326167,0.190879592411633
0.0240417101848346,0.317916025217762,0.00660818721047383,0.0162593896791121,0.112750158680113,0.0131438578283515,0.0217589355240122,0.00339405997762149,0.436928361626647,0.00569636592522549,0.0415029481458468
0.0301851774648458,0.211964224966562,0.00602785044739795,0.0221375712613978,0.290578000011301,0.00727687427509454,0.00829261416845954,0.000986329806298087,0.349223336819497,0.00744501384304374,0.0658830069361028
0.190345403752069,0.0723853653479005,0.0854780322074721,0.0428712718376547,0.121589069952932,0.0434338843931747,0.0895173984119224,0.016317427360999,0.0698616365567755,0.0279396187425184,0.240260891436582
0.102745881453849,0.108929741830739,0.0251598000443664,0.0822193269360375,0.13574068993457,0.109782427245631,0.160375087009629,0.037814278787647,0.155109765663972,0.0228513176871127,0.0592716834064466
0.194298085921686,0.0681958879688243,0.0595965854945066,0.0937157725345182,0.0720047163516835,0.0590864692937392,0.072456488236886,0.0234373813052568,0.0494554127824448,0.0565440194594854,0.25120918065097
0.239865022815315,0.126272359217915,0.0393534183754747,0.0786323076490144,0.0387668826185302,0.0715183321845756,0.103928024601058,0.0102049265156754,0.0758378395742936,0.0298324020576651,0.185788484390484
0.157140811998768,0.0654924404839869,0.080434624428747,0.0884876673394923,0.0517866231858551,0.0407337220458553,0.0666941642186176,0.016823849055025,0.0873263762533514,0.0482964655868947,0.296783255403407
0.0704617667575849,0.0112055409338739,0.0489159620616268,0.154174909878173,0.0429224209412461,0.0164524926459041,0.08884333171789,0.0111435511289094,0.0135497589896252,0.0621721317994192,0.480158133145748
0.272477718431703,0.188245713369067,0.12511933379712,0.0216859836549196,0.0343735185442863,0.0157998566904894,0.0397677431297369,0.00417596940745648,0.112001868495967,0.0644271889879419,0.121925105491314
0.383269962359283,0.0296460335716707,0.0776576635837988,0.0305006508963867,0.0464888928209969,0.0387757253239186,0.0340262148689602,0.00965248844045206,0.0490064326278558,0.0251954486401236,0.275780486866553
0.0761665989249759,0.596861029496158,0.00629379667819696,0.00200591471627871,0.0720305245601003,0.00376748527579568,0.00363986239145978,0.00668684632190422,0.195282400416034,0.0112748393048296,0.0259907019142668
0.292181181498344,0.0251428305499951,0.0579390716883059,0.0616846488461467,0.0175376627053005,0.0236296562029083,0.0253912174711885,0.00953749923914964,0.0705597927889213,0.0437342772579306,0.372662161751809
0.195925566888719,0.164590939371367,0.094468846496125,0.0209008545652413,0.0169273913229874,0.0469229272088054,0.0488165936670999,0.0147495412706427,0.258167570044059,0.0464026378378226,0.0921271313271313
0.316370627144045,0.0183856154693146,0.0667565208541742,0.036029538996406,0.0455049753650267,0.0635849946755101,0.104376270009307,0.0392689356857527,0.0847564379294565,0.0277737224185995,0.197192361452408
0.206203882493375,0.0272634993435319,0.0817612478396772,0.063120125838037,0.0517236337501806,0.0267823293569369,0.0430034679029252,0.00972692718961488,0.0347555728341036,0.0265969151561426,0.429062398295475
0.126632430537324,0.102479465956204,0.0456137895238601,0.289859989754155,0.00655566654860062,0.0846889024658447,0.19478230276127,0.0133161314485633,0.0728260141008754,0.0248752402618073,0.0383700666414955
0.123124898191775,0.037329631198142,0.12314691992564,0.0641802143942223,0.00166188611794146,0.141270532147049,0.125131279373408,0.0755585616175948,0.0363885643911457,0.0908715465538967,0.181335966089186
0.170437703818179,0.0485125165050329,0.0421345897713212,0.0821700729149869,0.0125917198941982,0.0296820122761137,0.0321210994071202,0.00440370743339483,0.410239931183112,0.0215179248085439,0.146188721987997
0.187319672221928,0.0953326713744938,0.0317426013294869,0.184076985392486,0.0971666019616852,0.0256222630575009,0.0336470914660848,0.00841424708220428,0.251978516738567,0.0277306125207437,0.0569687368548191
0.102915356114407,0.108171290941597,0.0260173038176389,0.0478585326048474,0.414766162466604,0.0255213450213108,0.0421510911963109,0.0131276897761082,0.069786290441461,0.0344539790059485,0.115230958613767
0.112666300518442,0.0224108809700996,0.0594269481034542,0.046335424939089,0.135585054352801,0.0505158208710969,0.0778382470255203,0.0125385433788337,0.0426511859714605,0.0545139223302366,0.385517671538966
0.152319754723915,0.0674107218934566,0.0338355047442358,0.114184919747718,0.302534964208046,0.0333083586919279,0.0844954326938254,0.0137074594850955,0.0641205115429706,0.0302738057194182,0.103808566549391
0.159592461290587,0.139198895619416,0.0326417356227146,0.0966242945947954,0.260922732502977,0.022604843232021,0.0882856142855361,0.0227979796473667,0.0708028365021155,0.0155084148597804,0.09102019184269
0.165868001494241,0.0361804502859483,0.0829744379577969,0.0650870355177372,0.147946408240221,0.0409306315581235,0.057033431943603,0.0126659962918064,0.0637422829650714,0.0384703331111448,0.289100990634306
0.201661154434112,0.0957613419556609,0.0863006909927062,0.0215315796894961,0.281687343863725,0.0217493550987982,0.0190237229341167,0.00870479861900054,0.136058610964874,0.0119283068594472,0.115593094588063
0.248846982557878,0.212879782642511,0.0597122499428152,0.0300927964125755,0.0154838473276911,0.0282337871207726,0.0206813308718811,0.0136366264658564,0.180889221845948,0.0411103097333784,0.148433065078692
0.0859714840503951,0.244291128340127,0.0476903364324872,0.0866736474632856,0.0648383686036247,0.0382186212072793,0.104136708307591,0.0124494318432289,0.0647010798544867,0.0618874894730755,0.189141704424419
0.251956190738732,0.162028225691024,0.25099682819687,0.00797016629663989,0.00515349170278162,0.0161555034367395,0.0207184954201571,0.00431985740711084,0.180696459316347,0.0333743090631762,0.0666304727304219
0.146326450762896,0.220635786457222,0.0319489744339802,0.0165230414626191,0.0786065628742656,0.066836156139335,0.0960429069110834,0.0319874221771204,0.123773838966359,0.0301652048066767,0.157153655008442
0.125464006482896,0.0729245982615448,0.100456592802241,0.106531913208627,0.0359417426048114,0.0200792952044294,0.0889429665287543,0.00869942807991348,0.109087011954015,0.0423769356497705,0.289495509222997
0.222650861540009,0.123493416087606,0.0816290907357831,0.0262172380118302,0.00329060294396412,0.00753076369352249,0.0373081937954223,0.0025273492694559,0.20858429473279,0.0242170126743548,0.262551176515262
0.214222662480534,0.158350921282339,0.0590763343073658,0.119204608186315,0.020576389123355,0.032179461234685,0.0457773759533423,0.0102791478876703,0.0577438657358664,0.0291877613757365,0.253401472432791
0.1247327054493,0.0308304904744485,0.0720963979253136,0.120865001219726,0.10154337308241,0.0253016512450952,0.0755911141059532,0.0100057111324295,0.0416993400962719,0.0514533748869394,0.345880840382112
0.169701065548043,0.210408627097766,0.0456010271252728,0.109954256512873,0.0718847228153659,0.028727504497325,0.0449017943001655,0.00868349755751235,0.0865646587097571,0.0319934846158532,0.191579361220066
0.488498402152655,0.0648336588413898,0.0620361291483386,0.0735034834267657,0.00885766103022471,0.019552757220443,0.0719005683119539,0.0160236802435391,0.0189358204366698,0.0247567409240463,0.151101098263975
0.153452574814385,0.0425858003759979,0.0627806520203044,0.102193112159877,0.0176594517076833,0.02125241761562,0.109060776248192,0.00838745576838974,0.0708972033543287,0.0341801623039053,0.377550393631317
0.194430619248243,0.166936789639965,0.0263630420387548,0.0555328963545747,0.219387116103512,0.043867280139441,0.0738520824079228,0.00995870741983464,0.0767903690820992,0.0234469775744889,0.109434119991164
0.0521054612869976,0.097141867403835,0.0292167845206499,0.0424893553121002,0.156822306376894,0.0289677560134848,0.0137525823840115,0.00364332574380908,0.492688271634328,0.0058281755116705,0.077344113812219
0.230885632209886,0.0193052923158533,0.0423813165575466,0.0585647998008617,0.0441853059996839,0.015693875028606,0.0379800344977227,0.00792518411095633,0.0300801632227869,0.0250416525110267,0.48795674374507
0.0195631116095388,0.108966913757638,0.028011062880037,0.00363350549519836,0.00595438633677658,0.00874390906790608,0.00584057699005967,0.00150177954188855,0.742534119881527,0.00740810002520334,0.0678425344142263
0.195842299607843,0.100436755668223,0.0431603646100049,0.167403907660832,0.103581365038889,0.0544612364943274,0.0508890787772699,0.0102469479158876,0.0751818932429649,0.0423387105712484,0.156457440412509
0.255912055030661,0.044936125169361,0.0740319094476465,0.0680328637905465,0.0891792529211088,0.0507238934591607,0.0731771306410205,0.0535050405815473,0.0448082861306115,0.031084558420359,0.214608884407977
0.0475097217357068,0.141985806943642,0.0296418660800372,0.0170377671698914,0.282483306543767,0.0047028029448037,0.00822408954574155,0.00187889941140337,0.341845117253411,0.0071354789851951,0.117555143386401
0.170793981264903,0.301209051171941,0.0271067778524371,0.0745537022328475,0.00296876228418475,0.0485848118632381,0.0936721674173908,0.0153065639531024,0.186718457027459,0.0140461232940084,0.0650396016384873
0.279251548330628,0.0456195314180592,0.0931101919466423,0.127029350691202,0.00765951044307985,0.0626057543353037,0.0701857953650667,0.0105487783399596,0.0919711731998154,0.0335275229711588,0.178490842959084
0.232590032779951,0.127261305055172,0.0424667987426146,0.0672045308139005,0.108485320726483,0.0339835682956993,0.0497089518097563,0.0126999641699847,0.0757808008036484,0.0539861096140299,0.195832617188761
0.154404482009374,0.371361382646146,0.0313273335260005,0.020430842245679,0.0138998841660258,0.0109813565893776,0.0148110036197918,0.0036450526407289,0.336375922010832,0.00970966675064184,0.0330530737954017
0.0646669154862036,0.132440853258888,0.188401236975253,0.0095836346747008,0.0568290245151591,0.0224293216606816,0.0125327299094089,0.00883947232085313,0.224360347895211,0.0170380846933871,0.262878378610254
0.167911158127661,0.0764715735005589,0.0569371400122744,0.0640820973969117,0.0122685578453825,0.0229289335467413,0.0747586877840681,0.00561350052145088,0.11933698336746,0.024920096163128,0.374771271734364
0.44329760134464,0.207566475726978,0.0451792767874421,0.0496453223647623,0.00350377161859796,0.0165713222900453,0.0360047036903807,0.00837612001235091,0.0963632279114999,0.0165187629325067,0.0769734153207966
0.275430444192256,0.0471850423360366,0.0704858293182841,0.120141053306553,0.0444400339938179,0.103552485569136,0.11253348187089,0.0145290492055699,0.0636951053329185,0.041895440826712,0.106112034047825
0.0893655900026525,0.240291834190202,0.0392782313077724,0.071555414763157,0.109320511879951,0.14927191598515,0.101769678074425,0.0222428259346763,0.0711796774043497,0.0251399453925138,0.0805843750651494
0.113332749329181,0.0212272637346372,0.0644325718375565,0.0673672142853847,0.17958969149735,0.056177009428175,0.0755837011741249,0.0146890192542635,0.0215159400987177,0.0330726231518568,0.353012216208753
0.181368041731257,0.109349300550793,0.0359487357192838,0.110423318915896,0.126382852261127,0.0798707374047416,0.118595211515416,0.0292599759806977,0.105677967278399,0.0320388084118091,0.0710850502305802
0.0913080849730257,0.0576421080333641,0.00885223950411929,0.0972515939984871,0.203280975072139,0.162074003156203,0.236238641544533,0.0418347306899104,0.0416334400804123,0.00726873203918356,0.052615450908623
0.138345854249182,0.213089631285537,0.0540696686931231,0.0465762649986582,0.0952211190065836,0.0365967669978016,0.108294430299668,0.0124416037664145,0.222206261826315,0.0212654069357513,0.051892991940965
0.0338027227658753,0.123138354744902,0.0266350113739836,0.00361570663105865,0.087654028794902,0.00337143078567609,0.00761839050505997,0.000995990258831815,0.601745898685775,0.00790891624033736,0.103513549213597
0.140188402984324,0.0802292554858831,0.118886906012977,0.0842825960940276,0.0886071588531687,0.068993878227201,0.0774976747034009,0.0266399296005962,0.0857532182724344,0.0556008777379055,0.173320102028081
0.243973607885232,0.236343753386565,0.0636585415943256,0.0432278986335668,0.00606050907670488,0.0337166199627147,0.0808363466183408,0.0100850416416763,0.0894981844272168,0.0478892925205151,0.144710204253143
0.241049398997428,0.127868143559954,0.127285179346869,0.0402783380323236,0.00865604196472844,0.024007022578563,0.0283146434691107,0.00787917228476262,0.251992596713544,0.0345628759989082,0.108106587053807
0.34319475123621,0.0843462853204207,0.02189440653341,0.0647915967556237,0.0165696922783186,0.118976970928122,0.185620183791785,0.0372698018081656,0.0438622535418373,0.0237302761899725,0.0597437816161348
0.223625129964502,0.105564041504598,0.0819011777919697,0.00163889048563887,0.00300947020872188,0.00261594738601079,0.000773158350541628,0.000299531449985973,0.558416225204755,0.00144966101966389,0.020706766633612
0.165121979821783,0.0726068848995688,0.0665169178878624,0.100799465765037,0.00805846543195507,0.0477254711514259,0.0849719413910446,0.0150543997490103,0.0715399694789068,0.0842477811114244,0.283356723311982
0.14258146817169,0.15979573405836,0.038994199118497,0.0709610159886943,0.106082992411086,0.03320420603151,0.0843183718035319,0.0263293805069734,0.110845993520697,0.0740711860841786,0.152815452304782
0.195388175958369,0.011781005079753,0.0557295937483629,0.0812750971860734,0.0781375313426491,0.0332919830150867,0.0648393303391042,0.00921996211250391,0.0268524077296899,0.0612027578151055,0.382282155673302
0.336251235792507,0.0930018376902285,0.0630184708695929,0.0330389523200132,0.0516048659760941,0.0158490627520481,0.0166243069874064,0.0137271563340649,0.123354989100383,0.0102301168349438,0.243299005342718
0.0904474649034892,0.102799979272849,0.0304620467277663,0.302190302102264,0.14122399493731,0.0847884367401534,0.0946187044848621,0.0187133038030852,0.0472711437391229,0.0383762309796722,0.0491083923094257
0.173730412333617,0.0654915038525607,0.0420637280338407,0.162978265287407,0.0125766650270947,0.16697821852473,0.209303105020253,0.0507598689321127,0.0702896123016395,0.0204921859627059,0.0253364347240375
0.150514917658558,0.20714124760336,0.0255018103748976,0.0216602989897344,0.403676256568234,0.00864766436996546,0.0138147244247336,0.00303291647064628,0.11461988502828,0.014459797876421,0.0369304806351695
0.226771237667058,0.181909148210282,0.0645445919005931,0.0719287964979192,0.00906451255678176,0.027274040058374,0.0410051178674953,0.00870165795034199,0.281442331897772,0.0249987648554395,0.0623598005379429
0.241506786733382,0.0315925014323861,0.055711926601501,0.0655586606858824,0.00847125150957043,0.0388989918626563,0.0471667731938122,0.0129771825860915,0.325672885522389,0.0331236500953555,0.139319389776974
0.0761805502562238,0.229685869579669,0.00936319239602637,0.173938883044611,0.0639296070450433,0.0578575755587113,0.167591615046701,0.0300696276874801,0.136119815235767,0.0195106208940613,0.0357526432557061
0.118847611894004,0.305426391388457,0.012845840494202,0.0551111537417698,0.0894139364627326,0.0235622049268994,0.047087409337964,0.006237872141598,0.24075040496135,0.0104246675409636,0.0902925071100588
0.267905082646353,0.0721232337585169,0.0377198433563842,0.0690481106861351,0.0325469813409974,0.028050306180189,0.0369201614665135,0.00347609409610357,0.146638971723082,0.0443884356483837,0.261182779097341
0.175023744689922,0.117587286168753,0.0453808135851313,0.0734976992466364,0.0700997588521792,0.0350111738567992,0.0588995046730136,0.0104387348441817,0.133322615984966,0.0208872667788552,0.259851401319563
0.139451703563558,0.163455336016932,0.0439170083845843,0.0536396046695838,0.193790030771903,0.0332490821657159,0.0790095749859896,0.0110167848902224,0.0575117728265916,0.0193505423239348,0.205608559400985
0.152423346437781,0.243623637597948,0.019032855879979,0.0540811531918355,0.105918646079913,0.0503273763580823,0.0651926668359536,0.00813004807015123,0.204895121456089,0.0238980198011352,0.072477128291133
