"","L2-3 IT CTX-1","L4-5 IT CTX","L5 IT CTX","L5 NP CTX","L5 PT CTX","L6 CT CTX","L6 IT CTX","L6b CTX","Lamp5","Sst","Vip"
"21",0.549323588516355,0.000301958166999682,0.000301958167014178,0.0377543841054502,0.000301958167021873,0.000301958166957363,0.000301958167021907,0.382450073244845,0.025060298957668,0.000301958166706548,0.00359990617396007
"22",0.306788527727276,3.44475928392557e-05,3.44475928299715e-05,3.44475928305381e-05,3.4447592830467e-05,0.075001577887728,3.44475928304842e-05,0.592603280627946,0.0160155862236762,0.00193343927042644,0.00748535029878605
"23",0.424343031742497,4.22185617079707e-06,4.22185422432367e-06,4.2218546211118e-06,4.22185461967849e-06,0.0180365880541183,0.108490871148757,0.411527654619971,0.0342257760965129,4.22185461905872e-06,0.00335496906388828
"24",0.356468966466217,7.02524018193181e-06,7.02523786642239e-06,7.02523786321426e-06,7.02523786345301e-06,0.0295076200168914,0.183525333365437,0.358059153945655,0.0623214149874584,7.02523548221488e-06,0.0100823850290838
"25",0.270636455363746,3.33477341386994e-05,3.33477343211454e-05,3.39764444109552e-05,3.334773427795e-05,3.33477343214932e-05,3.33477343214904e-05,0.707589226394945,0.0176017804530252,0.000243749433340436,0.00372807323915184
"26",8.74772772980188e-06,8.74772780790935e-06,8.74772772649633e-06,0.378450541350107,8.74772783058639e-06,8.74772772672283e-06,8.74772748559497e-06,0.598830394830819,0.0211356187844135,8.74772755825423e-06,0.00152221094079448
"27",4.69555579990184e-05,4.69555579818868e-05,0.00442980889920802,4.69555579995233e-05,4.69555579974316e-05,0.0981360596853233,0.00415539754972162,0.866592767391735,0.0166676912513037,0.00978349743417042,4.69555565599023e-05
"28",3.61170404369466e-05,3.61170404691789e-05,3.61170404650183e-05,0.0299620575217258,3.61170404656295e-05,0.0501542044448097,3.93301817073884e-05,0.878995129971755,0.0368136271696882,3.61170412235305e-05,0.0038550655072533
"29",0.000123575963169076,0.00012357596318353,0.000123575963170121,0.0594423030466191,0.000123575963164179,0.0230160158992052,0.000123575963171605,0.863231373879366,0.0496758693310658,0.000123575963388239,0.00389298206449684
"30",0.0102925933315192,3.79665433362619e-05,3.796654039211e-05,3.79665403955506e-05,3.79665403961723e-05,0.115388502949502,0.593391428869266,0.0650848142037063,0.0405412119455144,0.156382510169046,0.0187670723669256
"31",5.52910141060104e-06,5.52910121111397e-06,6.01617849782556e-06,0.000405308708351988,5.52910144887175e-06,0.0651837437773271,0.246990715423447,0.436182301240308,5.52910133823107e-06,0.226666524872526,0.0245432733941339
"32",0.026151651363862,5.50988475036071e-05,5.50988475075922e-05,0.013877811004807,5.50988475075629e-05,5.50988475294262e-05,0.0146038764364226,0.764240026200187,5.50988475070406e-05,0.00803767317569871,0.172813467581468
"33",7.50348840089536e-05,7.50348836456085e-05,7.50348836980623e-05,0.0132131572777609,7.50348836979758e-05,7.93049090945891e-05,7.50348837095309e-05,0.969313793020588,0.0108428147006279,7.50348838269754e-05,0.00610072078934137
"34",0.000275582844255523,0.000238097169328127,0.000238097168731953,0.00280583543664891,0.000238097168740895,0.000238097168738127,0.000238097168736748,0.921553902418803,0.0514669972102579,0.00023809717052347,0.022469099075235
"35",3.71372668977952e-06,4.58168116483093e-07,4.58169413904901e-07,4.58169993996558e-07,4.58169413327315e-07,0.19063760918586,0.0118082334995536,0.764066206863563,0.0198042273934341,4.58169413187423e-07,0.0136777184845492
"36",0.173848659830595,4.89994570224988e-05,4.8999457044559e-05,4.89994570458635e-05,4.89994570458553e-05,0.157802313872634,0.0210582545585546,0.594535407956448,0.0494693156715241,4.8999457038387e-05,0.0030410508250479
"37",0.0512862683427136,3.09456498700506e-05,3.09456507760765e-05,3.0945650777137e-05,8.08300635272751e-05,0.0630145148522564,0.339970916643515,0.413022169009202,3.0945650809962e-05,0.129294518346771,0.00320700013978119
"38",0.0603660797041616,6.41602173724013e-05,6.4160217399926e-05,6.41602173999223e-05,6.41602173999225e-05,0.114684408756141,0.210769681614455,0.538188533135316,0.0486828941140943,0.00849584759985853,0.018555914206402
"39",0.100325919863061,0.00434536020774983,2.384982885312e-05,2.3849828849891e-05,2.38498288524997e-05,0.000233081607922833,0.460452452360664,0.411774647665925,0.0194813002235876,2.38498295168845e-05,0.00329183875501765
"40",0.235392227917977,3.27003405282985e-05,3.27003405425057e-05,3.27003405424957e-05,3.93416976680658e-05,0.0216932342369982,0.188198567932425,0.332864619570294,0.198357503933372,0.0171331163327431,0.00622328735690977
"41",0.182722096488279,6.7816180318318e-06,6.78161801159021e-06,6.78161801348076e-06,0.126624087137332,6.78161800614694e-06,0.114333999708259,0.5579009945892,0.0131944670998498,6.78161801645008e-06,0.00519044688700092
"42",3.35699890082648e-05,3.35699889611226e-05,3.35699890085926e-05,0.000286783412144067,3.35699890094957e-05,0.0500902127974176,0.465942997407602,0.404317165633295,0.0726903453428583,0.0056698364081507,0.000868379042544972
"43",0.07036968412355,1.71042729140685e-05,1.71042723431981e-05,2.11050269509481e-05,4.99360736407815e-05,0.056778880739754,0.126542937369322,0.71615008865721,0.0261383780998579,1.7104272251618e-05,0.00389767709220592
"44",0.155950308997673,0.0115927017507663,7.12941671282257e-06,0.0112217620676601,0.0847573104243508,0.0782923112881323,0.184501517485228,0.437750541751287,0.0278854122487052,7.12941752435376e-06,0.0080338751519599
"45",0.179697023712174,0.0830952151910452,0.000144400322326515,0.000144400322326508,0.000144400322326501,0.0926694010452455,0.262086495468488,0.332528100820872,0.0425774527402458,0.000144400322338703,0.00676870973261151
"46",0.000152660790449669,0.116551545522509,0.000152660790449665,0.000152660790446828,0.000152660790449677,0.136508154787993,0.0771111295285861,0.564946636049607,0.09649505603913,0.00227648768247768,0.0055003472279009
"47",0.229309437451051,0.00803235972715522,1.86410068554e-05,0.135074582476104,1.86410067447871e-05,1.86410067447791e-05,0.0351907413344983,0.385837683862644,0.139233449970864,1.86410156616792e-05,0.0672471811416775
"48",0.302516700251309,9.32084609310724e-05,9.32084609300625e-05,0.1470699451883,9.32084615760314e-05,9.32084609251201e-05,0.0236635354487534,0.346512399669419,0.133633141091234,9.32084658920661e-05,0.0461382360407298
"49",0.588187615374719,0.000102820069572062,0.000102820069560135,0.000102820069569396,0.000102820069569392,0.0247725949148836,0.000116171107218217,0.371452275045772,0.0108245603614352,0.000102820068775436,0.00413268284892575
"50",0.474591020336573,0.000178934843382184,0.000178934843227355,0.000178934843225436,0.000178934843224368,0.0364541584801405,0.135038899292246,0.238836330832896,0.0741855947095518,0.0314208535550754,0.00875740342045734
"51",0.489071469732288,6.46397545233692e-05,6.46397556720628e-05,6.46397556811235e-05,6.46397556876518e-05,6.46397556845083e-05,0.0903477637737259,0.331119175600538,0.0381107700714845,0.0445973341686284,0.00643028787608667
"52",0.41802480008311,1.89389945596641e-05,1.89389933398873e-05,1.89389933384085e-05,1.89389933380945e-05,1.89389933383614e-05,0.125736151644099,0.400436136325785,0.0297776662508008,0.0205224589010721,0.0054080918272184
"53",0.194820175342954,5.49904810538731e-05,5.49904810425183e-05,5.49904810425358e-05,5.49904810425277e-05,0.0496009037327135,0.0465425998828072,0.666477799675682,0.0409620819854187,5.49904810245094e-05,0.00132148697521787
"54",1.43428264675972e-05,1.43428263755776e-05,1.4342826457619e-05,0.003102046392637,1.4342826457718e-05,0.0377734712749861,1.43428264578468e-05,0.923993516660601,0.023993617630616,1.4342826081901e-05,0.0110512910828612
"56",3.53374134838626e-05,3.53374135025902e-05,3.53374134975021e-05,0.00118619827438132,3.5337413552145e-05,0.000466506493469162,3.53374134093523e-05,0.958100911368698,0.0308674283520538,3.53374140211523e-05,0.00916693102993075
"57",7.96513068227286e-05,7.96513069395621e-05,7.96513068821695e-05,8.33627662506184e-05,7.96513068193921e-05,0.141456143037676,7.96513068214036e-05,0.796363399975382,0.0522964491830661,7.96513065442283e-05,0.00932273719679615
"58",0.0901284098040436,7.47631947315137e-05,7.47631946409322e-05,0.00108071640154028,7.47631946408423e-05,7.47631946413326e-05,0.339475754847129,0.428346367468965,0.0283763345066699,0.111301825848106,0.000991538344891954
"59",0.0258618920336349,4.21938687393749e-05,4.21938689992608e-05,4.21938689977006e-05,4.21938689971125e-05,0.0862628410218135,4.2193868900421e-05,0.66937545176286,4.21938689977003e-05,0.216267125041748,0.00197952692631202
"60",0.00017968390416393,0.000179683904135744,0.000179683904165467,0.0113039687352542,0.000179683904228763,0.000179683904165375,0.000179683904275899,0.973279951265672,0.00972604270314737,0.000179683904222727,0.00443224996656887
"61",5.04880575565276e-05,5.0488057612608e-05,5.0488057556128e-05,5.0488057518603e-05,5.04880575557652e-05,0.0874406910956934,5.04880575503317e-05,0.812076075232288,0.0984525858925255,0.00101077641781666,0.000716943016326934
"62",7.33997222871516e-05,7.33997222422068e-05,7.33997222453551e-05,0.00301583358840168,7.33997222471307e-05,0.0141987141814807,7.33997222453464e-05,0.82828574375242,8.42379711822067e-05,0.149274115127589,0.00477435676765887
"63",2.69905143307785e-05,2.69905141951869e-05,2.69905143308398e-05,3.15991675884278e-05,2.69905143307925e-05,0.105316163024225,0.0261645858360354,0.842497169369344,0.0222359789609501,2.69905143308321e-05,0.00361955107033894
"64",0.190164932668386,1.76524314863105e-05,1.76524309945498e-05,1.76524309949129e-05,1.7652430994865e-05,0.357775704693882,0.0895487090145673,0.33768362074201,0.0206609208035197,1.76524309998338e-05,0.0040778499221646
"65",0.000416767134086026,7.68946509401747e-09,7.68893476786327e-09,7.68891360334973e-09,9.60009572968695e-08,0.0365471817122554,0.21291323772373,0.576746913942837,0.167446584810202,0.00567000637742719,0.00025918923119197
"66",0.110620633114371,1.28829728041845e-05,1.28829724462594e-05,1.28829724448619e-05,1.28829724448936e-05,0.176379233209686,0.0470699404634325,0.512394083303491,0.0441201612105247,0.108460326113828,0.000904090694525295
"67",7.62729170048059e-05,7.62729169794067e-05,9.97677106822598e-05,0.0182890087005189,7.6272916993002e-05,0.0379093859427714,0.251476167553858,0.67324504977203,0.0162915496180987,7.62729166807508e-05,0.00238397903438286
"68",3.48186231198544e-05,0.162736384136136,2.42134493108029e-05,2.42134493108064e-05,0.561802385414894,0.0437576626030675,2.42134492839388e-05,0.151810740050427,0.0310162826316552,0.0461856681060055,0.00258341808678923
"69",0.211543619293039,2.85222456261449e-05,2.85222456240829e-05,2.8522245624049e-05,0.00731597482774497,0.115542141612284,2.85222456237783e-05,0.388056641468884,0.144169029560776,0.133229982009195,2.8522245578298e-05
"70",0.328623983740335,5.04465846987816e-08,5.04466737843621e-08,5.0446687786975e-08,0.000578064000328522,1.36746679465187e-06,0.146673178712658,0.505641176142495,0.0173759055900832,5.04466878252078e-08,0.00110612256067158
"71",0.0140308860311047,0.409166932000788,0.00768111103162068,0.20512327149134,0.000241509556978638,4.22290717700171e-05,4.22290717698707e-05,0.22503186719562,0.106745814303401,0.0318519211738777,4.22290717294759e-05
"72",0.216545505551437,0.0740501088877453,7.1462558759507e-05,0.0847269987352231,7.14625587595338e-05,0.0290386992391659,0.0702067507630206,0.435503752130543,0.0871923447414835,7.14625587517336e-05,0.00252145227511051
"73",0.152049483438726,0.179295192263785,0.000108987036669936,0.00010898703666835,0.00010898703666975,0.000108987036669759,0.0787479234880626,0.54609337035658,0.0348361637269755,0.000108987036724638,0.00843293154246746
"74",0.0573067304265323,0.0471991456524116,0.11871857938628,8.28216034152614e-05,8.28216034152453e-05,8.2821603415263e-05,0.0756042139871188,0.544527913887132,0.14052577420367,8.28216034177296e-05,0.0157863560431915
"75",0.00668063297814126,0.0177251740389114,0.277297775121776,0.00024237805652078,0.000242378056520889,0.000242378056547338,0.35960471897959,0.318869144663675,0.0134212328277536,0.00248311446942333,0.00319107275114125
"76",0.289925777324646,0.0300920732484889,0.000112518943969325,0.000112518943969323,0.000112518943969324,0.0505128762656513,0.148731576620699,0.367602844362215,0.109594081704094,0.00309069469831733,0.000112518943980041
"77",0.54139751572368,0.00634112546371835,0.000242666741638586,0.000242666741632577,0.000242666741641464,0.0610564568095367,0.175822808390157,0.202532784428881,0.0108752941484741,0.000242666741103768,0.00100334806953636
"78",0.431159774668086,1.88628185205901e-05,1.88628186059577e-05,1.88628186060544e-05,1.88628186065843e-05,0.033312558926248,0.167263394314242,0.353847152665129,0.0134272550110972,1.88628186560541e-05,0.000895550322201993
"79",0.371051000071305,5.6424933090821e-05,5.64249330663282e-05,0.000105589944925604,5.64249330663645e-05,5.6424932988953e-05,0.0966120727129591,0.421657788540428,0.0878094749718674,0.0194033193613096,0.00313505466499333
"80",0.35180163419303,2.1455493629348e-05,2.14554999767399e-05,2.14554999765489e-05,2.14554999762281e-05,2.14555014856377e-05,0.129656209110209,0.388167256376829,0.0899389723085784,2.14555074110403e-05,0.040307195008898
"81",0.112755700253694,0.000100852834816542,0.00010085283481637,0.359008412975907,0.241411555421936,0.000100852834817164,0.000100852834818479,0.26139195249593,0.022774928693945,0.000100852832782081,0.00215318598653801
"82",9.64220629590524e-05,9.64220628739554e-05,9.64220629590526e-05,0.0289227008201628,9.64220629578549e-05,0.0115019037514074,9.64220629647813e-05,0.880666345937415,0.072366644728328,9.6422062949877e-05,0.00596387238502252
"83",3.34821300723225e-05,3.34821273544928e-05,3.34821342853061e-05,3.34821286787251e-05,3.3482128579853e-05,0.108341871009566,3.34821285810941e-05,0.84425488963041,0.0298228904966876,3.34821150348486e-05,0.0173459739707506
"84",6.66197643895008e-05,6.66197643805488e-05,6.6619764390355e-05,0.0154261416174002,6.66197643899939e-05,0.0733644752927325,0.0101654452109972,0.856516536078024,0.0406267880517004,6.66197642570581e-05,0.00356751492733839
"85",0.184480073719452,3.59664932771421e-05,3.59664933003729e-05,4.702634899309e-05,3.59664933003813e-05,0.00138434385186372,0.296879876921537,0.489538185126073,0.0233445226074811,0.00222830662344609,0.00198976532127633
"86",0.0309863478039052,1.6085754415899e-05,1.60857549170525e-05,0.000106084955557531,1.60857549184429e-05,0.0474085280372952,0.469472482916634,0.384534220705765,0.0192960980680145,0.0432713734433814,0.00487660680519585
"87",0.000139098852245553,0.00810194340494836,0.0001390988522986,0.000139098852298673,0.000139098852246803,0.000139098852287733,0.000139098852300989,0.946714190035724,0.0415186611402903,0.000139098852301622,0.0026915134530571
"88",0.000110365871783724,0.000110365871875434,0.000110365871816194,0.00213982828727878,0.000110365871832258,0.038632343425002,0.000110365871815454,0.689047089132622,0.000116653917283037,0.266732238538256,0.00278001734043511
"89",1.03460261413223e-05,1.03460260906556e-05,1.03460261431858e-05,1.03460261406433e-05,1.03460260876186e-05,0.00110992337545937,1.03460258914351e-05,0.948751370329078,0.0355855747815262,1.03460261367934e-05,0.0144807093313046
"90",0.0253190655529845,1.60141450528902e-07,1.60153385781788e-07,1.60153378750707e-07,1.60153378607839e-07,0.0791702231446428,0.208237249985581,0.654801073521679,0.0249619290243681,1.60153964667483e-07,0.00750965801518544
"91",0.13084991986936,9.30467083362379e-06,9.30467105820902e-06,9.30467105649508e-06,9.30467105604352e-06,0.209291743368216,0.195236146268105,0.327302382118754,0.119178689209313,0.0180735880202636,3.03124619847965e-05
"92",0.0572016571655749,5.1719044169241e-05,5.17190441831301e-05,5.17190441831035e-05,5.17190441831345e-05,0.062268724022904,0.173455335368929,0.579386395998233,5.17190441846273e-05,0.118795047437077,0.00863424478637835
"93",0.0289697073596774,4.24856022694874e-05,4.2485602317878e-05,6.94373707435034e-05,4.24856023178509e-05,0.132256396156744,0.118181917659399,0.653643114605247,0.00986255124983396,0.055086384408429,0.00180303438302053
"94",0.223088975994661,1.54829781227246e-05,1.91651693423117e-05,4.35168247887367e-05,0.00048471280241685,0.109932449754151,0.383396618628668,0.249731482625325,0.032267965473464,1.54829777442542e-05,0.00100414677131691
"95",0.00666847802892401,6.59619861565286e-06,6.59619865040576e-06,6.59619865540389e-06,0.452985854410474,0.145160748359111,2.79166400700713e-05,0.354777789565825,0.0363901748767989,6.59619865074159e-06,0.00396265332422428
"96",0.259445047059765,1.7584846190607e-05,1.75848464601728e-05,1.75848464917512e-05,1.75848464919147e-05,0.00637682838399594,1.75848464917419e-05,0.59580020772206,0.0807879629828327,0.0574844447727269,1.75848464934174e-05
"97",0.000111164230443159,0.000111164230527236,0.000111164230449615,0.000117012696685857,0.000111164230450037,0.00773895151102437,0.216840875416105,0.661303889464652,0.0887762376645208,0.0215927567858096,0.00318561953933249
"98",0.166223808948292,4.18421405990772e-05,4.18421406545258e-05,4.18421406549204e-05,9.69352514634499e-05,0.0869909203336025,0.133615021111556,0.506772135422167,0.0785441136690787,0.023480591899668,0.00415094694226326
"99",0.0344169721012325,0.0676420223408885,0.000240477553322912,0.00764531982151813,0.000240477553325208,0.374512467651087,0.0546777610094627,0.319108048220157,0.00673452448493876,0.125291775878326,0.00949015338574153
"100",0.147922313852851,0.0399490652869547,0.143885581343384,5.68189220797305e-05,1.14380055064008e-05,0.14170641641281,0.117378376157511,0.389620218181166,0.0130439438060946,1.14380076469047e-05,0.00641439002399528
"101",0.000341387059231791,0.391949494278231,0.115926498688944,0.101238327094798,8.80932150669612e-05,0.021034148514326,0.0412003520574457,0.199043615535839,8.80932150692344e-05,0.123900229140644,0.00518976120040365
"102",0.353457612821862,0.0433735786850684,0.000165744007816111,0.0193826632648158,0.000165744007816116,0.0411635913969995,0.0353483644463561,0.485043417894039,0.0199025571880266,0.000165744008005579,0.00183098227919443
"103",0.244494872972771,5.32637776996526e-05,5.32637777055585e-05,5.32637777055366e-05,0.084405650714932,5.32637776783017e-05,0.362592577234078,0.209331175120863,0.0969004920124923,5.32637777949666e-05,0.00200891305628062
"104",0.12929250470483,3.9761568121347e-07,3.97615230440973e-07,3.97615230839141e-07,0.000367270722643305,0.129209842868301,0.44304205208271,0.187846315045033,0.105078893657512,3.97611542292531e-07,0.0051615304612867
"105",0.311557568383751,0.000103205051603892,0.000103205051634903,0.000103205051635153,0.0156055737940729,0.0106510278158316,0.289212348996194,0.200456211953722,0.15728137186815,0.0117751359168489,0.00315114611655519
"106",0.40550543312362,9.91107987810706e-06,9.91108020977914e-06,9.9110802101024e-06,9.91108021016273e-06,0.0658115948544918,0.213990225051707,0.286435377662087,0.0256962941198517,9.91107853750047e-06,0.00251151978919691
"107",0.124616601452161,1.51483220266361e-05,1.51483207659012e-05,1.51483207668368e-05,1.51483207664278e-05,0.0708661981031384,0.198535854753949,0.446498983186407,0.159391472578498,1.51483208027291e-05,1.51483207192234e-05
"108",1.04480943428163e-08,1.04512829077765e-08,1.04480940512916e-08,0.000183888844596624,1.04467839882765e-08,0.00326305636773263,0.197008989651276,0.336446192850596,0.22319972173776,1.04428695048797e-08,0.239898098310914
"109",0.00115212447390219,3.939608082388e-05,3.93960808259242e-05,0.0165539168841472,4.14472959546927e-05,0.0018968440460062,3.93960808274484e-05,0.849571617238757,0.119727400602784,0.00549882272672217,0.00543963848924994
"110",1.19059753460049e-05,1.19059758981571e-05,0.0276963875650721,0.722846535271742,1.19059754342244e-05,0.0323676728727273,1.19059754441002e-05,0.194311428302971,0.0166780598071131,1.19059767047757e-05,0.00604038630154772
"111",4.85941670238718e-05,4.85941670163082e-05,4.85941670228663e-05,0.00221594192991902,4.8594167012338e-05,0.105097027007967,4.85941670261549e-05,0.85378162803841,0.0323167682122709,4.85941670409804e-05,0.00629706980929027
"112",1.62451891134446e-05,1.62451904407126e-05,1.62451894092643e-05,1.624518858868e-05,1.62451894058256e-05,0.151343070666367,1.62451896469799e-05,0.803992276368262,0.0425502114362033,3.05431316000799e-05,0.00198642726096326
"113",0.0709687789107247,1.93331215959095e-05,1.93331216016388e-05,2.94093615630464e-05,1.9333121601627e-05,0.0465333082866945,0.285747464817647,0.428943022823534,0.145694781054552,0.0168007561369679,0.00522447924351764
"114",0.000113131311955512,0.000113131311956692,0.202511483336222,0.156796687344655,0.000113131311938496,0.00489312394299665,0.000113131311956974,0.357440915394265,0.0403761080105643,0.236532910550796,0.000996246172692892
"115",0.000142397224360636,0.000142397205496758,0.00014239722397303,0.000142397212840121,0.000142397222184964,0.000142397224303948,0.000142397224309598,0.949622713804154,0.0300804903672282,0.000142397225187279,0.0191576180659614
"116",1.71748976785972e-05,1.71748976631045e-05,1.71748976788627e-05,7.36950722473764e-05,1.71748976780032e-05,0.117906689276797,0.0101194330525982,0.832281044270173,0.0364742192976007,1.717489767758e-05,0.00305904454220734
"117",0.278155013851826,2.36101929281904e-06,2.3610188083942e-06,2.36101880863573e-06,2.36101880863046e-06,0.0765967611179302,0.0596849103182342,0.560300876923504,0.02048259202811,2.36101881054392e-06,0.0047680406658664
"118",0.024880621620825,4.60115130442795e-06,6.5331197752717e-06,4.60115142684407e-06,9.97892874806767e-06,0.365691580799184,0.113748322894847,0.32285300854139,0.0740035099487829,0.0961796742468968,0.00261756759681968
"119",0.0206393527239638,0.000117182771468501,0.000117182771441089,0.000117182771441073,0.000117182771440952,0.17927869726316,0.317848997574958,0.343107418178547,0.0237802299632222,0.11262114035716,0.00225543285319707
"120",5.05387853281224e-05,5.05387853129382e-05,0.000107997130169038,0.00446744464083235,5.05387853288184e-05,0.438532654625071,0.0995092220840362,0.357379740301979,0.0953792596575017,0.00335051508786298,0.00112155011657764
"121",0.154255501688903,6.98965949128785e-05,0.000183972195540152,6.98965949132285e-05,0.0812973312666544,6.98965949132553e-05,0.414535771711519,0.332050437748911,0.0169447785656728,6.98965948667249e-05,0.000452620443193877
"122",0.386944553816116,5.35851898983974e-05,5.35851898923449e-05,0.00175414054954325,5.35851898923492e-05,5.35851898923442e-05,0.109180918314788,0.475656451568387,0.0240825620035732,5.35851898069521e-05,0.00211344779821036
"123",2.76847016424956e-05,2.76847016424025e-05,2.76847016445228e-05,2.76847016438139e-05,0.68324655976714,0.02808005909053,2.76847015045578e-05,0.259868918051389,0.0207520441556899,0.00295730278378156,0.00495669264339195
"124",7.57489175234841e-05,7.57489175305492e-05,7.57489175234818e-05,7.57489175219907e-05,0.663500323536597,7.57489174994898e-05,0.0151470196030418,0.225663374372884,0.0699231903381365,0.0205289235622703,0.00485842399947132
"125",0.099415443857982,6.13445482805514e-05,6.13445482825674e-05,6.13445482829428e-05,0.106773280067431,0.0300527168654797,0.12831665559677,0.535012719611819,0.0615173537358596,0.0373888030917214,0.00133899352809122
"126",0.0360747721757592,0.273478664393166,0.000548429771258819,0.0166534234477119,4.21824234750857e-05,0.189487883365111,0.17068890804742,0.205608551254962,0.107332820274176,4.21824234446575e-05,4.21824235149699e-05
"127",0.0685203773241392,0.000142408375636771,0.247984082148358,0.000142408375647771,0.000142408375636791,0.0892161162320177,0.155983148302348,0.390410240167298,0.0405605652390735,0.000142408375622617,0.00675583708422113
"128",0.148548632804649,0.00814684017864358,0.0449858180392155,0.0475281216008657,0.000132354375851687,0.00577127621599347,0.108884363387567,0.517016872627954,0.0858375550109547,0.000683219890780316,0.0324649458675248
"129",0.55341504240864,0.0555507402037103,0.0288116053336332,0.000282475502584757,0.000243174059555013,0.0399241622483774,0.162351049081182,0.141987308976768,0.0127108748977409,0.000243174058314159,0.00448039322949448
"130",0.640129937227271,4.69270433468107e-05,4.69270433460607e-05,4.69270433464726e-05,4.69270433462505e-05,0.0541428516776108,0.059119765681576,0.214345660218493,0.0218688093422902,0.00494644972814539,0.00525881795122835
"131",0.584416901652341,5.68870529716564e-05,5.68870527580365e-05,5.68870527589253e-05,5.68870527582057e-05,0.00469680513438413,0.223521086142729,0.138819481109867,5.68870527531824e-05,0.0434429384727438,0.00481835222393591
