"","B cells","Dendritic cells","Endothelial cells","Epithelial cells","Fibroblasts","Monocytes and Macrophages","NK cells","PCs","PVL","T cells CD4","T cells CD8"
"2236",0,0.0597283060372462,0,0.67404141530031,0.064294414371083,0.0824837164699781,0.0244385757448983,0.0215013766429318,0,0.0735121954335524,0
"2237",0,0,0,0.0121614048945552,0.137740295235343,0.148723567278038,0,0.701374732592064,0,0,0
"2238",0,0.00473352659157095,0,0.596333606660326,0.220867547194607,0.120209347539152,0,0.0578559720143449,0,0,0
"2239",0,0.0286190231192323,0.0654272291745356,0.172613790305653,0.0745432508665925,0.356637962274294,0.0942356203141068,0.0582944203271841,0,0.103265209569534,0.0463634940488677
"2240",0,0,0,0,0.648966680995254,0.0368974316924957,0,0.31413588731225,0,0,0
"2241",0,0.083586027140006,0,0.383072095418886,0.262012179666983,0.0556063766982597,0,0.210687254952553,0,0.00503606612331235,0
"2242",0,0,0,0,0.492936941274977,0.38822737283087,0,0.118835685894153,0,0,0
"2243",0,0,0,0,0.984101859807439,0,0,0.0158981401925609,0,0,0
"2244",0,0.024534616862137,0,0.510148841697915,0.311057510224166,0.0278795017916475,0.0362681649722645,0.060118314364209,0,0.0299930500876609,0
"2245",0,0,0,0,0.914212821169414,0.0737169180683345,0,0.012070260762251,0,0,0
"2246",0,0,0,0,0.999541552610309,0,0,0.00045844738969071,0,0,0
"2247",0,0,0,0.207544383888072,0.256522338545275,0.240533529682315,0,0.295399747884337,0,0,0
"2248",0,0.0632657871458073,0,0.390515228472499,0.333021347649151,0.0992608502106908,0,0.113936786521851,0,0,0
"2249",0,0.0141064858415725,0,0.198685439359988,0.152504088213868,0.0521050193297902,0,0.582598967254781,0,0,0
"2250",0,0.060092461409084,0,0.843108091935672,0.0389056498155803,0.0159771086577757,0.0270260741255881,0.00668582791026158,0,0.00820478614603786,0
"2251",0,0.0910726569782482,0,0.237864517807451,0.211590160108769,0.0808757840550747,0,0.378596881050457,0,0,0
"2252",0,0.0454694784820957,0,0.135725451555296,0.197339588703513,0.0631781306061005,0,0.558287350652994,0,0,0
"2253",0,0,0,0,0.91200801883514,0.0228027254324784,0,0.0651892557323813,0,0,0
"2254",0,0.202757490683683,0,0.387470103931178,0.0987262083509078,0.0886459335636512,0.0589091342015223,0.00585600721382697,0,0.144884045035661,0.0127510770195693
"2255",0,0.0108873204166779,0.187323282015428,0.115380166314088,0.326073980350923,0.119067013097229,0.0672849418353212,0.110994079720596,0,0.0347414843155653,0.0282477319341712
"2256",0,0,0,0.0933142409028755,0.394009381759002,0.0644698583337609,0,0.448206519004361,0,0,0
