"","B","CAF","Endo","Macro","Mal","NK","T"
"1",0.50392861618136,0,0,0.197765877894044,0.183585005315184,0,0.114720500609411
"2",0.585085761105258,0,0,0.112583131190725,0.15078838381522,0,0.151542723888798
"3",0.799763212654443,0,0,0,0.142748250900855,0,0.0574885364447021
"4",0.883035679724136,0,0,0,0.116964320275864,0,0
"5",0.769170578355032,0,0,0.121469597405251,0.071864107169218,0,0.0374957170704991
"6",0.444795602242137,0,0,0.552699892425909,0,0,0.00250450533195428
"7",0.389035293345244,0,0,0.472754325820214,0.127140371510072,0,0.0110700093244698
"8",0.608865428374039,0,0,0.0411947511847343,0.30955707779137,0,0.0403827426498566
"9",1,0,0,0,0,0,0
"10",0.79378872425478,0,0,0.0603510740506978,0.145860201694522,0,0
"11",0.805050027212011,0,0,0,0.194949972787989,0,0
"12",0.780304904315422,0,0,0.0994353323154125,0,0,0.120259763369166
"13",0.671953638937575,0,0,0.279676159638975,0,0,0.0483702014234494
"14",0.5515990764927,0,0,0.309703744914387,0,0,0.138697178592912
"15",0.368156894114014,0,0.032240151898945,0.407089780214366,0.0520272827602266,0,0.140485891012449
"16",1,0,0,0,0,0,0
"17",0.735570618014685,0.0606800971952394,0,0.0195975684255946,0.0865861504659969,0,0.0975655658984844
"18",0.757135153643693,0,0,0.144616680616072,0.0789073660193118,0,0.0193407997209237
"19",0.542262190978749,0,0,0.200917818868519,0.256819990152732,0,0
"20",0.82854872227563,0,0,0.17145127772437,0,0,0
"21",0.898731648482819,0.0238097093903038,0,0.0774586421268771,0,0,0
"22",0.682066753527385,0.317933246472615,0,0,0,0,0
"23",0.924226152071112,0,0,0.0757738479288876,0,0,0
"24",0.933072238117214,0,0,0.0640918737032441,0,0,0.00283588817954247
"25",0.456393330366918,0,0,0.116528038082214,0.380903625368249,0,0.0461750061826192
"26",0.66836628332421,0,0,0,0.301403932716789,0,0.0302297839590017
"27",0.699599568106916,0,0,0.0172775117637845,0.225733956730775,0,0.0573889633985247
"28",0.822261725651742,0.133979761136047,0,0.0283277582020547,0.00975986119907726,0,0.00567089381107882
"29",0.546193059606172,0,0,0.132676154121598,0.26828540467485,0,0.0528453815973799
"30",0.641883793427863,0,0,0.0546336558052941,0.303482550766843,0,0
"31",0.576875440306617,0,0,0.0379089048737,0.320083445372143,0,0.0651322094475398
"32",0.469242466596349,0,0,0.146908391063512,0.326111943208977,0,0.0577371991311623
"33",0.558988197048769,0,0,0.441011802951231,0,0,0
"34",1,0,0,0,0,0,0
"35",0.556993495327381,0,0,0.116792604918349,0.32621389975427,0,0
"36",0.500312391091968,0,0,0,0.499687608908032,0,0
"37",0.491896671592596,0,0,0,0.473047395353059,0,0.0350559330543448
"38",0.683941927581247,0,0,0.179044124602117,0.137013947816636,0,0
"39",0.605645481326157,0,0,0,0.350575936894411,0,0.043778581779432
"40",0.293940611512967,0,0.0597196570818139,0.424606545965325,0.158011287443275,0,0.0637218979966186
"41",0.745641966533467,0.116968877823617,0,0.0747054523625651,0,0,0.0626837032803509
"42",0.690716611075502,0.07097558932971,0,0.0985455941879666,0.139697529601848,0,6.46758049733423e-05
"43",0.514453952824119,0,0,0,0.470750100270443,0,0.0147959469054382
"44",0.414299511231276,0,0,0.0623615362109229,0.418710983231179,0,0.104627969326622
"45",0.505603130215778,0.152093634687487,0,0.262959211539669,0.0793440235570659,0,0
"46",0.243739042010439,0,0,0.100608360805537,0.586735201957355,0,0.0689173952266697
"47",0.375968457248094,0,0,0.0670578172083709,0.526985136530218,0,0.0299885890133169
"48",0.449743941259612,0,0,0,0.550256058740388,0,0
"49",0.696294305862621,0,0,0,0.287122996503681,0,0.0165826976336989
"50",0.588560918026822,0,0,0.143284284090605,0.268154797882573,0,0
"51",0.558600583271246,0,0,0.0153591070000955,0.407461590183372,0,0.0185787195452858
"52",0.592266343313185,0,0,0.219915829026564,0.125667462011474,0,0.0621503656487774
"53",0.799793923008488,0.0897429401095117,0,0.110463136882,0,0,0
"54",0.609371112519986,0.24760469162607,0,0.0635371044167813,0.0794870914371631,0,0
"55",0.615051653322045,0,0,0.129378771617819,0.23986634707991,0,0.0157032279802263
"56",0.489231139486507,0,0,0.215500948833744,0.202102763390431,0,0.0931651482893182
"57",0.437015039971952,0,0,0.241233283049879,0.254056502837785,0,0.0676951741403839
"58",0.410287465154911,0,0,0.249645823526271,0.286214273962499,0,0.0538524373563189
"59",0.363149961205444,0,0,0.267379077664993,0.369470961129563,0,0
"60",0.341818675753969,0,0,0.0171172785390967,0.641064045706934,0,0
"61",0.372800263214869,0,0,0.0244593503162472,0.558482499253963,0,0.0442578872149214
"62",0.495932886157213,0,0,0.0521998341624921,0.437078029645574,0,0.0147892500347206
"63",0.414651883981366,0,0,0.00707926314451945,0.577014531315885,0,0.00125432155822973
"64",0.519308310338527,0,0,0,0.480691689661473,0,0
"65",0.541998884242139,0,0,0,0.436106058827242,0,0.0218950569306183
"66",0.387731668343667,0,0,0.157363049242935,0.454905282413399,0,0
"67",0.725391966937441,0.0375663909588911,0,0.237041642103668,0,0,0
"68",0.817571298047252,0,0,0.00362786714793723,0.17880083480481,0,0
"69",0.692193929934892,0,0,0.028160958332613,0.189241126895852,0,0.0904039848366427
"70",0.309717186954785,0,0,0.21973006675766,0.355023989711754,0,0.1155287565758
"71",0.582864789975944,0,0,0,0.379314707322208,0,0.0378205027018479
"72",0.414997889827539,0,0,0.102991689438136,0.418083049409753,0,0.0639273713245716
"73",0.332430862816319,0,0,0.142843842948925,0.454637274234596,0,0.0700880200001602
"74",0.347944057595003,0,0.0284687100461285,0.269439362373322,0.270086580175108,0,0.0840612898104384
"75",0.543195086443878,0,0,0,0.455254935001816,0,0.0015499785543059
"76",0.70857857687257,0,0,0,0.29142142312743,0,0
"77",0.334335963356798,0,0,0.0852149119002928,0.580449124742909,0,0
"78",0.439565294107203,0,0,0,0.560434705892797,0,0
"79",0.686386375703395,0,0,0,0.313613624296605,0,0
"80",0.638116615455642,0,0,0,0.361883384544358,0,0
"81",0.494148986601157,0,0,0,0.448614570794437,0,0.0572364426044063
"82",0.517626769726267,0,0,0.192829162031495,0.273108393140577,0,0.0164356751016614
