,B,T,Mal,CAF,Macro,Endo,NK
25,0.007895531132817268,0.03692730516195297,0.9183758497238159,0.020697157829999924,0.010812598280608654,0.005054228939116001,0.00023743916244711727
26,0.13401548564434052,0.008792147971689701,0.6807447075843811,0.049421343952417374,0.08741317689418793,0.02483062446117401,0.014782445505261421
27,0.05958618223667145,0.01975541189312935,0.7697033286094666,0.08278274536132812,0.054084986448287964,0.0039496091194450855,0.010137743316590786
28,0.0371529720723629,0.0014344076626002789,0.9343632459640503,0.008522174321115017,0.005332297645509243,0.0052182842046022415,0.007976649329066277
29,0.036267880350351334,0.012081961147487164,0.9020707011222839,0.0156894251704216,0.022151924669742584,0.009771643206477165,0.0019664892461150885
30,0.049163639545440674,0.007564934901893139,0.9274980425834656,0.00818605162203312,0.0018741649109870195,0.0050690919160842896,0.0006440532160922885
31,0.10731227695941925,0.0111911715939641,0.8535544872283936,0.012431238777935505,0.001219231984578073,0.013216260820627213,0.001075304695405066
32,0.3798443078994751,0.06268727779388428,0.3010813295841217,0.03761625662446022,0.21074578166007996,0.00521897803992033,0.0028059505857527256
33,0.06004278361797333,0.01336690504103899,0.2643463909626007,0.5042810440063477,0.13530811667442322,0.0048423451371490955,0.017812354490160942
34,0.025374317541718483,0.031925857067108154,0.9163942933082581,0.018888181075453758,0.004613522440195084,0.0013853638665750623,0.0014182737795636058
35,0.002091202884912491,0.00043917534640058875,0.99345862865448,0.0013814441626891494,0.0005321276839822531,0.0014500196557492018,0.0006474832189269364
36,0.007302761077880859,0.012262239120900631,0.9667777419090271,0.007385892327874899,0.0034053486306220293,0.0022664444986730814,0.0005994903040118515
37,0.2179708331823349,0.021697349846363068,0.6935805082321167,0.03499147668480873,0.026730898767709732,0.004480928182601929,0.0005480900872498751
38,0.021194003522396088,0.005733426660299301,0.9492275714874268,0.011769570410251617,0.006551801692694426,0.005096214357763529,0.0004274352977517992
39,0.02157522179186344,0.011668799445033073,0.8488991260528564,0.018495049327611923,0.09012740850448608,0.007976634427905083,0.001257706549949944
40,0.01575469970703125,0.15393058955669403,0.5234312415122986,0.21789583563804626,0.04559990391135216,0.007864757440984249,0.035522956401109695
41,0.017500679939985275,0.4713200032711029,0.30907368659973145,0.15062089264392853,0.03743986785411835,0.002336288569495082,0.011708511039614677
42,0.001743292436003685,0.0005423714756034315,0.9914757013320923,0.004905365407466888,0.0004080633807461709,0.0007476700120605528,0.00017747485253494233
43,0.0012173509458079934,0.0015614319127053022,0.9710702896118164,0.01299471314996481,0.0023864733520895243,0.009570285677909851,0.0011992562795057893
44,0.004274813923984766,0.0070106638595461845,0.8735108375549316,0.10394780337810516,0.00467633968219161,0.005283036734908819,0.0012964090565219522
45,0.0009553551790304482,0.001565889222547412,0.9899152517318726,0.004420914687216282,0.0005425691488198936,0.002145981416106224,0.0004539387009572238
46,0.005997680127620697,0.0030423644930124283,0.9719564318656921,0.008829140104353428,0.0036727790720760822,0.005869021639227867,0.0006326609873212874
47,0.001274838694371283,0.0008314847946166992,0.9914566874504089,0.002542855218052864,0.0009936614660546184,0.0016933929873630404,0.0012069960357621312
48,0.009059413336217403,0.031164567917585373,0.9410051107406616,0.009281652979552746,0.007599929813295603,0.0003955362772103399,0.0014937195228412747
49,0.0828685462474823,0.0008023643167689443,0.8385864496231079,0.03385840728878975,0.014636645093560219,0.02429852820932865,0.004949070047587156
50,0.0034351323265582323,0.001442338339984417,0.9785052537918091,0.007249144371598959,0.006559332367032766,0.00217898259870708,0.0006299213855527341
51,0.34640082716941833,0.004531540907919407,0.6139127612113953,0.012373169884085655,0.017763778567314148,0.004221770446747541,0.0007961749215610325
52,0.19823278486728668,0.05572687089443207,0.47128283977508545,0.24130047857761383,0.022323785349726677,0.005699064116925001,0.005434124264866114
53,0.005974253639578819,0.001778642414137721,0.657422661781311,0.26765117049217224,0.027989160269498825,0.025741640478372574,0.013442411087453365
54,0.03314157947897911,0.019312284886837006,0.8747409582138062,0.023515883833169937,0.0317051075398922,0.006402920000255108,0.011181346140801907
55,0.001761908526532352,0.0032406349200755358,0.9790010452270508,0.0031311616767197847,0.01060312520712614,0.0012075117556378245,0.0010545742698013783
56,0.05839770659804344,0.0246938094496727,0.7468864321708679,0.12050320953130722,0.04219420999288559,0.006203127559274435,0.0011214870028197765
57,0.016526805236935616,0.07204736024141312,0.7719143033027649,0.06531691551208496,0.06759288907051086,0.004674649331718683,0.0019270825432613492
58,0.013210603035986423,0.003770003328099847,0.9091850519180298,0.029565002769231796,0.030424321070313454,0.013110342435538769,0.0007346526836045086
59,0.004283755552023649,0.001986535731703043,0.9865142107009888,0.003297162242233753,0.0005903590354137123,0.003141457913443446,0.0001865285012172535
60,0.0025355310644954443,0.0027171969413757324,0.9816198348999023,0.003087569260969758,0.0010427669622004032,0.0025524692609906197,0.006444660946726799
61,0.017395103350281715,0.031311653554439545,0.9009708166122437,0.013094965368509293,0.029285814613103867,0.005549936555325985,0.002391646383330226
62,0.0029836890753358603,0.0018586218357086182,0.9870272278785706,0.0023835119791328907,0.0011973512591794133,0.004182721022516489,0.00036683029611594975
63,0.01747022196650505,0.010288232006132603,0.9512953758239746,0.007548881694674492,0.0023500234819948673,0.01084479782730341,0.00020237767603248358
64,0.005884717684239149,0.006597183644771576,0.972547709941864,0.007816845551133156,0.004739933181554079,0.002195405773818493,0.00021819646644871682
65,0.035635337233543396,0.007318445015698671,0.8848082423210144,0.021276405081152916,0.03765133023262024,0.012292142026126385,0.0010180387180298567
66,0.009108811616897583,0.013970427215099335,0.7582677602767944,0.14674119651317596,0.06593438237905502,0.0045091500505805016,0.0014682415639981627
67,0.24392454326152802,0.03269345313310623,0.4309701919555664,0.2466982901096344,0.030931275337934494,0.008027412928640842,0.0067548067308962345
68,0.0006198800983838737,0.005584883503615856,0.9903836250305176,0.00027917922125197947,0.002398648764938116,0.00033269557752646506,0.00040107121458277106
69,0.004304778762161732,0.01810523308813572,0.967451274394989,0.005127837415784597,0.0013357131974771619,0.0024978218134492636,0.001177439233288169
70,0.002779149916023016,0.0005073816864751279,0.9923796057701111,0.002787631005048752,0.0004161339020356536,0.0004016771272290498,0.000728436338249594
71,0.0019459417089819908,0.007031102664768696,0.9705161452293396,0.012510237284004688,0.00363727193325758,0.0038397705648094416,0.000519550871104002
72,0.0017058365046977997,0.0038136516232043505,0.9668919444084167,0.01144400518387556,0.011776565574109554,0.0027033030055463314,0.0016646436415612698
73,0.02833680249750614,0.006047796458005905,0.8502976894378662,0.03947373479604721,0.06799145042896271,0.006019968073815107,0.0018326087156310678
74,0.007599849719554186,0.011177774518728256,0.9578967690467834,0.014513320289552212,0.003656666958704591,0.0047509209252893925,0.00040467700455337763
75,0.001053192769177258,0.00341569515876472,0.9708094000816345,0.017390839755535126,0.0034340349957346916,0.003008774481713772,0.0008880694513209164
76,0.008930991403758526,0.0010817842558026314,0.9773690104484558,0.00472462922334671,0.002583134453743696,0.00418134918436408,0.001129216281697154
77,0.0014214653056114912,0.0018949881196022034,0.9907050132751465,0.0022800941951572895,0.001133267767727375,0.0021525495685636997,0.00041260445141233504
78,0.011012773960828781,0.008404886350035667,0.9667354822158813,0.009112625382840633,0.0021791260223835707,0.0021568606607615948,0.00039827011642046273
79,0.006952240131795406,0.0006761838449165225,0.980469822883606,0.008073119446635246,0.0020029910374432802,0.000752864230889827,0.0010727313347160816
80,0.003467195900157094,0.004191803280264139,0.9803770780563354,0.0033185554202646017,0.0042966315522789955,0.0035851490683853626,0.0007636167574673891
81,0.044884100556373596,0.008031482808291912,0.892881453037262,0.023381726816296577,0.02679976262152195,0.0024752761237323284,0.0015461500734090805
82,0.024116460233926773,0.04651737958192825,0.565680205821991,0.2138126641511917,0.13784915208816528,0.00796779990196228,0.004056246019899845
83,0.0010949248680844903,0.0006809613551013172,0.973595380783081,0.012634428218007088,0.004801077768206596,0.00046655748155899346,0.006726679392158985
84,0.03860818222165108,0.003919642418622971,0.6534678339958191,0.27944889664649963,0.0033463556319475174,0.009580966085195541,0.011628102511167526
85,0.0011551897041499615,0.057052090764045715,0.9065111875534058,0.0025781276635825634,0.0287919994443655,0.003469530725851655,0.000441900483565405
86,0.02442043088376522,0.02632768638432026,0.8593182563781738,0.011562478728592396,0.05854371562600136,0.007270721718668938,0.01255659107118845
87,0.007182196713984013,0.0022410217206925154,0.972111701965332,0.007926498539745808,0.009088407270610332,0.0011105607263743877,0.00033957266714423895
88,0.019661152735352516,0.1026502251625061,0.8292261958122253,0.033425502479076385,0.01024964265525341,0.004080744460225105,0.0007064594537951052
89,0.001729011768475175,0.003929533064365387,0.9732613563537598,0.008952686563134193,0.004521057941019535,0.000948334694840014,0.006657860241830349
90,0.005405123811215162,0.0032377310562878847,0.955525279045105,0.017994241788983345,0.01003266405314207,0.006292312406003475,0.0015126708894968033
91,0.001010567182675004,0.0017956707160919905,0.9867202639579773,0.004244871437549591,0.0018575011054053903,0.0026747146621346474,0.0016964513342827559
92,0.0061189220286905766,0.013206999748945236,0.9660022854804993,0.009438040666282177,0.00220267241820693,0.002291146432980895,0.0007398785674013197
93,0.00925461482256651,0.03167508915066719,0.9234343767166138,0.01908421516418457,0.010284592397511005,0.002031570766121149,0.004235566593706608
94,0.003039776114746928,0.0013344609178602695,0.9916204214096069,0.0012809999752789736,0.001260455115698278,0.0013734468957409263,9.046687046065927e-05
95,0.005991528742015362,0.00690804235637188,0.9628711938858032,0.012951522134244442,0.0061264256946742535,0.004390363581478596,0.0007608591695316136
96,0.03758912533521652,0.03511730208992958,0.9094339609146118,0.009738454595208168,0.004166402388364077,0.0035477764904499054,0.0004068835696671158
97,0.5713945031166077,0.0325433611869812,0.24296027421951294,0.1205349937081337,0.026296423748135567,0.002764899516478181,0.003505532629787922
98,0.023151028901338577,0.003606269136071205,0.5969886779785156,0.34205761551856995,0.01010820735245943,0.00172684236895293,0.022361427545547485
99,0.17913463711738586,0.34720030426979065,0.05427919700741768,0.28308334946632385,0.10969249159097672,0.013731143437325954,0.012878797948360443
100,0.04200185462832451,0.06149623915553093,0.8538750410079956,0.03398214653134346,0.004056445322930813,0.000712985813152045,0.003875244874507189
101,0.103174589574337,0.0016144212568178773,0.32074281573295593,0.42758774757385254,0.09437974542379379,0.050542205572128296,0.0019585425034165382
102,0.8394815921783447,0.015754712745547295,0.023678390309214592,0.062114402651786804,0.055633943527936935,0.001690404023975134,0.0016466412926092744
103,0.005543990060687065,0.01031965296715498,0.885633647441864,0.03376549854874611,0.018931683152914047,0.01205852348357439,0.03374694287776947
104,0.002605295507237315,0.004855362698435783,0.7285222411155701,0.02279995195567608,0.17480409145355225,0.001089557888917625,0.06532352417707443
105,0.04423126205801964,0.033405523747205734,0.9089136719703674,0.00875838752835989,0.001519664190709591,0.0027063635643571615,0.000465052027720958
106,0.0014786567771807313,0.0030629336833953857,0.9912261962890625,0.001540342578664422,0.0005758433835580945,0.001798679237253964,0.0003173223230987787
107,0.0017092612106353045,0.005555213429033756,0.9851952195167542,0.0027855553198605776,0.0017765081720426679,0.0024943200405687094,0.00048395886551588774
108,0.0009094593115150928,0.004668072331696749,0.9873093962669373,0.0036107960622757673,0.0008440875681117177,0.0023874053731560707,0.0002708184765651822
109,0.002375181997194886,0.0009669578284956515,0.993342399597168,0.0012240762589499354,0.0007614928763359785,0.00101097347214818,0.0003188417758792639
110,0.0010525186080485582,0.0012645638780668378,0.9900448322296143,0.002762456424534321,0.0010022640926763415,0.0030654920265078545,0.000807843345683068
111,0.002713749883696437,0.010191583074629307,0.9730082154273987,0.008755710907280445,0.002959624631330371,0.001423137029632926,0.0009479237487539649
112,0.019113440066576004,0.01862122304737568,0.9026923775672913,0.0488707572221756,0.0006609022384509444,0.00825534388422966,0.0017859026556834579
113,0.0019140286603942513,0.0015966386999934912,0.9911065697669983,0.0022360198199748993,0.0005614703986793756,0.0022896078880876303,0.00029571374761871994
114,0.1320747286081314,0.025691237300634384,0.8111839890480042,0.021049736067652702,0.006404782645404339,0.0025825570337474346,0.0010129654547199607
115,0.35269835591316223,0.0574096143245697,0.196384996175766,0.28572341799736023,0.07747819274663925,0.028151270002126694,0.0021541276946663857
116,0.02299509570002556,0.0030963753815740347,0.6644033789634705,0.28533533215522766,0.014834810979664326,0.0038660282734781504,0.00546887656673789
117,0.023796740919351578,0.053812406957149506,0.417990118265152,0.35573646426200867,0.069553442299366,0.07506568729877472,0.00404518423601985
118,0.8066564202308655,0.07492280751466751,0.06363663077354431,0.04354150593280792,0.005895834881812334,0.00079253752483055,0.0045541259460151196
119,0.1684999018907547,0.013700553216040134,0.6726628541946411,0.05693487823009491,0.054598186165094376,0.03299925848841667,0.0006043612957000732
120,0.3959499001502991,0.15219569206237793,0.04158702865242958,0.22004370391368866,0.139173686504364,0.047068383544683456,0.003981634043157101
121,0.36665284633636475,0.023810673505067825,0.15900248289108276,0.21474744379520416,0.2258320152759552,0.009115281514823437,0.0008393555181100965
122,0.16691097617149353,0.06449190527200699,0.4464985728263855,0.11374971270561218,0.1920609325170517,0.014329604804515839,0.001958258682861924
123,0.21835000813007355,0.043496426194906235,0.04599352553486824,0.17998547852039337,0.34384214878082275,0.034432072192430496,0.13390031456947327
124,0.07941316068172455,0.005906054750084877,0.5775666236877441,0.019981620833277702,0.08567621558904648,0.0012253429740667343,0.2302309274673462
125,0.04076242446899414,0.5820597410202026,0.3255262076854706,0.009285074658691883,0.010034486651420593,0.005906383972615004,0.026425717398524284
126,0.0029054235201328993,0.001353761414065957,0.9906927943229675,0.0013702906435355544,0.0009398502297699451,0.0015855405945330858,0.0011523349676281214
127,0.0019549306016415358,0.00851922482252121,0.985601007938385,0.0015903168823570013,0.0013142450479790568,0.000827983720228076,0.00019228646124247462
128,0.0008347355760633945,0.0027130849193781614,0.9940745234489441,0.001630151062272489,0.00013865258370060474,0.00040975463343784213,0.00019904505461454391
129,0.0005681525217369199,0.0004462860233616084,0.9962068796157837,0.0008525957819074392,0.0004346362256910652,0.001120249624364078,0.00037119188345968723
130,0.002335864119231701,0.0024195152800530195,0.9871037006378174,0.001982542220503092,0.0007815834251232445,0.005092526786029339,0.00028416418354026973
131,0.0013806585920974612,0.0005939158145338297,0.9936308264732361,0.0017816617619246244,0.00045295298332348466,0.0016303258016705513,0.0005296614835970104
132,0.012591257691383362,0.006057450082153082,0.9417277574539185,0.028080318123102188,0.005824818275868893,0.00296614458784461,0.0027523483149707317
133,0.014274691231548786,0.0067511131055653095,0.9649369716644287,0.008408072404563427,0.0019427533261477947,0.003013758221641183,0.0006726512219756842
134,0.017299339175224304,0.004663524217903614,0.9674021005630493,0.008414890617132187,0.0005856506177224219,0.0008758262847550213,0.0007585707935504615
135,0.019866181537508965,0.015060617588460445,0.8880971074104309,0.024768613278865814,0.04206372797489166,0.006909731775522232,0.003234151052311063
136,0.4687731862068176,0.0600130632519722,0.10306313633918762,0.10653141885995865,0.24669674038887024,0.011205952614545822,0.003716536331921816
137,0.008879246190190315,0.0010173821356147528,0.7380176186561584,0.19601918756961823,0.03163500502705574,0.009764814749360085,0.014666707254946232
138,0.04703398048877716,0.021301956847310066,0.8412868976593018,0.0592421218752861,0.017586180940270424,0.01331022847443819,0.00023872382007539272
139,0.1276542693376541,0.08613565564155579,0.0023040282540023327,0.6149309873580933,0.11549011617898941,0.04660923779010773,0.00687575014308095
140,0.25153636932373047,0.15743550658226013,0.5493673086166382,0.02659480832517147,0.009073528461158276,0.0030224104411900043,0.0029701583553105593
141,0.049047231674194336,0.15606486797332764,0.6848711371421814,0.055903829634189606,0.012783492915332317,0.002607195870950818,0.03872231766581535
142,0.6340250372886658,0.018749510869383812,0.2209305316209793,0.10133512318134308,0.014620085246860981,0.009542607702314854,0.000797134533058852
143,0.5413628220558167,0.0016642555128782988,0.16792574524879456,0.2687872350215912,0.01425662450492382,0.003718128427863121,0.0022851128596812487
144,0.09401065856218338,0.03707003965973854,0.39503735303878784,0.3207493722438812,0.07432948797941208,0.07351919263601303,0.0052838982082903385
145,0.013676716946065426,0.03873852267861366,0.9159078598022461,0.024431124329566956,0.0060491315089166164,0.0007089630234986544,0.00048764649545773864
146,0.19727937877178192,0.07379017770290375,0.3250292241573334,0.3885887563228607,0.007326898630708456,0.007572463247925043,0.0004132004105485976
147,0.44003283977508545,0.08865465968847275,0.03278099000453949,0.3119921386241913,0.022793719545006752,0.014461268670856953,0.08928436040878296
148,0.0452902652323246,0.14991149306297302,0.1994672417640686,0.5888720750808716,0.009262314066290855,0.00216732919216156,0.005029397085309029
149,0.060381609946489334,0.02847294509410858,0.4074709713459015,0.047195810824632645,0.09823999553918839,0.0015461936127394438,0.3566924035549164
150,0.011348099447786808,0.00406615948304534,0.9376263618469238,0.015424417331814766,0.005652287043631077,0.002632357180118561,0.023250427097082138
151,0.0010981671512126923,0.0015115849673748016,0.9949774146080017,0.0008970568887889385,0.0008179125725291669,0.0005046024452894926,0.00019336333207320422
152,0.0036199847236275673,0.006551336031407118,0.9853621125221252,0.0011857248609885573,0.001460215775296092,0.0012365079019218683,0.0005840412341058254
153,0.009542148560285568,0.013920580968260765,0.9723011255264282,0.0017568771727383137,0.0013217685045674443,0.00046382268192246556,0.0006937629077583551
154,0.001680089277215302,0.0024503935128450394,0.9914274215698242,0.0019132588058710098,0.000754706677980721,0.0013363254256546497,0.0004378605226520449
155,0.06294048577547073,0.16199415922164917,0.6689123511314392,0.08876799046993256,0.012442138977348804,0.003639949019998312,0.001302984426729381
156,0.008774331770837307,0.005596490111202002,0.9689145088195801,0.012604444287717342,0.0006248437566682696,0.0021064358297735453,0.0013788342475891113
157,0.6207109093666077,0.05430188402533531,0.30574706196784973,0.0145693589001894,0.0022051671985536814,0.0014972364297136664,0.0009682653471827507
158,0.03203878179192543,0.034149885177612305,0.8594077825546265,0.04999861493706703,0.020421676337718964,0.001894715242087841,0.002088382840156555
159,0.014222946017980576,0.018430251628160477,0.8581677675247192,0.023151664063334465,0.06271374970674515,0.018915751948952675,0.004397851414978504
160,0.20984898507595062,0.2579323649406433,0.20825377106666565,0.17082540690898895,0.09183865040540695,0.05832027271389961,0.0029805991798639297
161,0.05905202776193619,0.14018230140209198,0.45174387097358704,0.2870112955570221,0.023550888523459435,0.037460893392562866,0.0009986633667722344
162,0.07363975793123245,0.014007956720888615,0.6866594552993774,0.15339206159114838,0.0034170064609497786,0.06274228543043137,0.006141388788819313
163,0.052475884556770325,0.12629477679729462,0.40910956263542175,0.3477323353290558,0.03242548182606697,0.02023341879248619,0.011728539131581783
164,0.16030511260032654,0.001228412613272667,0.7791487574577332,0.02318103052675724,0.012405981309711933,0.01881418377161026,0.004916556179523468
165,0.5117759108543396,0.11130370199680328,0.3572268784046173,0.013438830152153969,0.0010808005463331938,0.003713438520208001,0.0014604429015889764
166,0.4193964898586273,0.005221769213676453,0.5429396033287048,0.027040164917707443,0.00036515164538286626,0.0038014131132513285,0.0012354216305539012
167,0.6026580929756165,0.0956423208117485,0.003277060342952609,0.2416233867406845,0.04914554953575134,0.002801446709781885,0.004852099344134331
168,0.7045736908912659,0.09827438741922379,0.009998702444136143,0.11979283392429352,0.029781527817249298,0.0025360172148793936,0.035042885690927505
169,0.3533099293708801,0.08287183940410614,0.4700891971588135,0.08340023458003998,0.00835449155420065,0.0004340563027653843,0.0015402426943182945
170,0.6665792465209961,0.11152676492929459,0.10365515202283859,0.025450412184000015,0.02057090774178505,0.06395401060581207,0.008263591676950455
171,0.5264602303504944,0.004735501017421484,0.021482357755303383,0.43028226494789124,0.006166528444737196,0.006689121481031179,0.0041840774938464165
172,0.03657889366149902,0.009600653313100338,0.8127051591873169,0.1320110708475113,0.004217112902551889,0.0033983998000621796,0.001488656853325665
173,0.0041755251586437225,0.03179524838924408,0.9584552645683289,0.0028003754559904337,0.0008956528618000448,0.0016028817044571042,0.00027516038971953094
174,0.00040229628211818635,0.0022139730863273144,0.9909951090812683,0.004639569669961929,0.0004930026479996741,0.0012054417748004198,5.056518784840591e-05
175,0.0055486662313342094,0.0053068711422383785,0.9764665365219116,0.0070953369140625,0.0008884798153303564,0.003558243392035365,0.001135871629230678
176,0.003137105144560337,0.01648114249110222,0.9597593545913696,0.009062481112778187,0.008604086935520172,0.0025511577259749174,0.00040452287066727877
177,0.0016019692411646247,0.0009737358195707202,0.9958725571632385,0.0006289709126576781,0.00034385063918307424,0.0002930939372163266,0.0002859052619896829
178,0.01450580544769764,0.0037913101259618998,0.9108980894088745,0.01978113502264023,0.0410117581486702,0.0007069939165376127,0.00930500216782093
179,0.011075965128839016,0.003253563540056348,0.9725427031517029,0.005204907152801752,0.001288277213461697,0.005304333288222551,0.0013302945299074054
180,0.010651976801455021,0.0036559468135237694,0.9694612622261047,0.011186984367668629,0.0023375956807285547,0.0017248830990865827,0.000981250312179327
181,0.38633137941360474,0.012284640222787857,0.5078731179237366,0.06634841859340668,0.02017238549888134,0.003395694773644209,0.0035943565890192986
182,0.3877587914466858,0.09761607646942139,0.3417622745037079,0.01697007194161415,0.1387486308813095,0.011010678485035896,0.006133466958999634
183,0.03175671026110649,0.07769135385751724,0.7080394625663757,0.13471095263957977,0.006920164916664362,0.02377275936305523,0.017108505591750145
184,0.31416794657707214,0.3000597655773163,0.0019362454768270254,0.3070652186870575,0.02402665838599205,0.01743827946484089,0.03530579060316086
185,0.0420854315161705,0.08311914652585983,0.4817332327365875,0.3267289996147156,0.02923458069562912,0.022540997713804245,0.014557518064975739
186,0.44692620635032654,0.008152617141604424,0.15211813151836395,0.3173750042915344,0.009901590645313263,0.03884904086589813,0.0266774483025074
187,0.7045570015907288,0.05130342021584511,0.00988162960857153,0.19278933107852936,0.03463154286146164,0.0036389492452144623,0.003198204329237342
188,0.6596845984458923,0.1395912617444992,0.02974001131951809,0.14199146628379822,0.018445871770381927,0.007581958081573248,0.0029648789204657078
189,0.8150043487548828,0.12913724780082703,0.0020507543813437223,0.019521482288837433,0.0073370542377233505,0.023989081382751465,0.0029600830748677254
190,0.9248469471931458,0.017244143411517143,0.015258804894983768,0.027051404118537903,0.01166148018091917,0.002706012688577175,0.0012311727041378617
191,0.6199364066123962,0.04609524831175804,0.0022416245192289352,0.3201342225074768,0.00354061764664948,0.005135513376444578,0.002916340483352542
192,0.776589035987854,0.03345447778701782,0.0014966768212616444,0.1580520123243332,0.015404564328491688,0.014536812901496887,0.00046641111839562654
193,0.9290260076522827,0.002714549656957388,0.042108286172151566,0.014798305928707123,0.007951684296131134,0.0030606051441282034,0.00034062014310620725
194,0.6751071810722351,0.13918815553188324,0.0034394036047160625,0.1346435546875,0.03821582347154617,0.002926287706941366,0.0064796749502420425
195,0.045694295316934586,0.6116575598716736,0.21613411605358124,0.037434644997119904,0.06109568476676941,0.01200831588357687,0.01597536727786064
196,0.006358735729008913,0.008653266355395317,0.950253963470459,0.01748606562614441,0.011141260154545307,0.002677544020116329,0.003429142292588949
197,0.010075380094349384,0.030392423272132874,0.9291849136352539,0.004606072325259447,0.022905774414539337,0.0024826168082654476,0.0003527666558511555
198,0.0018359156092628837,0.001359051326289773,0.9819527864456177,0.0025689066387712955,0.008406998589634895,0.0035988667514175177,0.0002774576423689723
199,0.004416489973664284,0.0029031550511717796,0.9895941019058228,0.0014253150438889861,0.0006465786136686802,0.0005374352913349867,0.0004769024671986699
200,0.0013123250100761652,0.0044577457010746,0.9835682511329651,0.003320267889648676,0.004343376960605383,0.0011989835184067488,0.001798967714421451
201,0.0069510736502707005,0.06998548656702042,0.8826320171356201,0.009453472681343555,0.01947443000972271,0.004753275774419308,0.006750382948666811
202,0.001634614891372621,0.002594912191852927,0.9748244285583496,0.007900235243141651,0.006523072719573975,0.0025440873578190804,0.003978669177740812
203,0.5048673152923584,0.022650526836514473,0.40024247765541077,0.021104721352458,0.010235883295536041,0.0019600065425038338,0.03893911838531494
204,0.20770679414272308,0.1883900910615921,0.014286520890891552,0.5202773213386536,0.05719666928052902,0.0035006131511181593,0.008641944266855717
205,0.04864407330751419,0.03975457325577736,0.5062828063964844,0.3264766037464142,0.04845953360199928,0.02060808055102825,0.009774397127330303
206,0.11818914860486984,0.016231337562203407,0.3585376739501953,0.40026840567588806,0.035393670201301575,0.06288284808397293,0.008496834896504879
207,0.05515066161751747,0.0005603288882412016,0.4737076759338379,0.10317517071962357,0.04753228276968002,0.022787269204854965,0.29708659648895264
208,0.043206386268138885,0.017010701820254326,0.1640198528766632,0.7389467358589172,0.026370402425527573,0.0020666869822889566,0.008379163220524788
